"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.160785375×10^0,1.674418030×10^0,7.743247833×10^0,3.200494537×10^0
6.170733375×10^0,1.126856689×10^0,5.668861542×10^0,1.138532410×10^0
6.180682375×10^0,6.509962463×10^-1,3.883075104×10^0,-2.544708252×10^-2
6.190630375×10^0,5.533992004×10^-1,2.329605560×10^0,-1.336720276×10^-1
6.200578375×10^0,6.180647278×10^-1,9.901908875×10^-1,-1.887574768×10^-1
6.210527375×10^0,7.917036438×10^-1,-7.948471069×10^-2,-1.134640503×10^-1
6.220475250×10^0,7.976911926×10^-1,-9.361532593×10^-1,1.676513672×10^-1
6.230424250×10^0,6.298901367×10^-1,-1.644031219×10^0,7.906558228×10^-1
6.240372250×10^0,4.067042542×10^-1,-2.171384583×10^0,1.667532349×10^0
6.250321250×10^0,3.418890381×10^-1,-2.094893646×10^0,3.146307220×10^0
6.260269250×10^0,4.433779907×10^-1,-1.666634216×10^0,3.788172455×10^0
6.270217250×10^0,6.423143005×10^-1,-1.324445801×10^0,3.806135101×10^0
6.280166250×10^0,6.469546509×10^-1,-5.867797852×10^-1,2.974464569×10^0
6.290114250×10^0,3.685336304×10^-1,6.394702148×10^-1,1.648521881×10^0
6.300063250×10^0,5.596861267×10^-1,3.000959473×10^0,5.001100159×10^-1
6.310011250×10^0,1.353784790×10^0,6.644083557×10^0,5.349874878×10^-1
6.319960250×10^0,1.938917999×10^0,1.049901718×10^1,-4.162843323×10^-1
6.329908250×10^0,2.836451569×10^0,1.553768921×10^1,-4.340823212×10^0
6.339857250×10^0,1.311273193×10^0,1.970562195×10^1,-8.713230743×10^0
6.349805250×10^0,-5.650150452×10^0,1.906420578×10^1,-1.768482422×10^1
6.359753250×10^0,-1.124117386×10^1,1.961550934×10^1,-1.056083862×10^1
6.369702250×10^0,-1.642534332×10^1,2.545696198×10^1,-7.897876282×10^0
6.379650250×10^0,-2.174722641×10^1,2.791799423×10^1,-3.859723663×10^0
6.389599250×10^0,-2.021156982×10^1,2.627096924×10^1,-1.228195953×10^0
6.399547250×10^0,-1.054572006×10^1,2.087768463×10^1,-1.755998383×10^0
6.409496250×10^0,-5.179529114×10^0,1.684596863×10^1,-2.272424469×10^0
6.419444250×10^0,-4.138144684×10^0,1.427880707×10^1,-2.759212189×10^0
6.429392250×10^0,-4.594994659×10^0,1.254870483×10^1,-2.742596741×10^0
6.439341250×10^0,-5.561085663×10^0,1.169083878×10^1,-2.177970886×10^0
6.449289250×10^0,-6.046376495×10^0,1.127230911×10^1,-2.115850067×10^0
6.459238250×10^0,-6.491251373×10^0,1.085991669×10^1,-2.788401489×10^0
6.469186250×10^0,-6.794071655×10^0,1.011985565×10^1,-3.296445007×10^0
6.479135250×10^0,-6.673422546×10^0,9.005273438×10^0,-3.529660034×10^0
6.489083250×10^0,-6.551875305×10^0,8.216713257×10^0,-3.018772430×10^0
6.499031250×10^0,-5.824388123×10^0,7.177125092×10^0,-1.795067139×10^0
6.508980250×10^0,-4.732408905×10^0,6.036796417×10^0,-4.742138672×10^-1
6.518928250×10^0,-3.876638489×10^0,4.756359100×10^0,7.943980408×10^-1
6.528877250×10^0,-3.080593872×10^0,3.362906799×10^0,1.438508606×10^0
6.538825250×10^0,-2.233655090×10^0,2.007176056×10^0,1.697919159×10^0
6.548774250×10^0,-1.454225922×10^0,6.999444580×10^-1,1.902693329×10^0
6.558722250×10^0,-6.947053528×10^-1,-3.442840576×10^-1,2.187401276×10^0
6.568671250×10^0,1.002914429×10^-2,-1.170715485×10^0,2.188898163×10^0
6.578619250×10^0,6.219566345×10^-1,-1.760039978×10^0,1.990710297×10^0
6.588567250×10^0,1.245859222×10^0,-2.037562866×10^0,2.247576141×10^0
6.598516250×10^0,1.789079590×10^0,-2.036664734×10^0,2.347568207×10^0
6.608464250×10^0,2.170636139×10^0,-1.655108185×10^0,2.317480774×10^0
6.618413250×10^0,2.494562531×10^0,-9.759704590×10^-1,1.995500336×10^0
6.628361250×10^0,2.543660431×10^0,-1.907034302×10^-1,1.165326691×10^0
6.638310250×10^0,2.373464355×10^0,4.549040222×10^-1,-4.739144897×10^-1
6.648258250×10^0,2.304906921×10^0,1.072369995×10^0,-2.379451904×10^0
6.658206250×10^0,1.762285309×10^0,2.995271301×10^0,-5.328619080×10^0
6.668155250×10^0,2.891986084×10^-1,7.700436859×10^0,-7.397915955×10^0
6.678103250×10^0,-4.334985352×10^-1,1.201416641×10^1,-4.030967560×10^0
6.688052250×10^0,-2.084864502×10^0,1.641830795×10^1,2.116149445×10^0
6.698000250×10^0,-4.188889160×10^0,2.231409760×10^1,5.503006439×10^0
6.707949250×10^0,-5.938450928×10^0,3.063723953×10^1,5.070106659×10^0
6.717897250×10^0,-8.012687531×10^0,3.387380905×10^1,4.968168640×10^-1
6.727845250×10^0,-7.494764557×10^0,2.458263016×10^1,-3.290307770×10^0
6.737794250×10^0,-5.870043182×10^0,1.532498154×10^1,-3.034340057×10^0
6.747742250×10^0,-4.897964630×10^0,1.069660629×10^1,-1.403182068×10^0
6.757691250×10^0,-3.429817657×10^0,8.211773529×10^0,-4.640350342×10^-2
6.767639250×10^0,-2.488574982×10^0,7.286846924×10^0,-3.832031250×10^-2
6.777588250×10^0,-3.011138306×10^0,6.784790955×10^0,-3.415597229×10^0
6.787536250×10^0,-4.908442841×10^0,6.863527222×10^0,-9.607920227×10^0
6.797484250×10^0,-6.868766327×10^0,8.359665985×10^0,-1.074914703×10^1
6.807433250×10^0,-9.141939240×10^0,1.055829391×10^1,-6.349346466×10^0
6.817381250×10^0,-1.056233551×10^1,1.085946762×10^1,-2.079775085×10^0
6.827330250×10^0,-9.509724426×10^0,1.199425781×10^1,3.293151855×10^-3
6.837278250×10^0,-7.025191040×10^0,1.556253754×10^1,-1.464704132×10^0
6.847227250×10^0,-5.368436279×10^0,1.948797455×10^1,-9.361532593×10^-1
6.857175250×10^0,-4.005370789×10^0,1.940923828×10^1,2.850522308×10^0
6.867123250×10^0,-2.779869232×10^0,1.587823105×10^1,3.547173615×10^0
6.877072250×10^0,-1.615141296×10^0,1.287053558×10^1,1.334025879×10^0
6.887020250×10^0,-7.559280396×10^-1,1.039618103×10^1,-5.745053101×10^-1
6.896969250×10^0,-3.113525391×10^-1,9.164093170×10^0,-7.032376099×10^-1
6.906917250×10^0,-3.950285339×10^-1,6.797364807×10^0,-4.848417664×10^-1
6.916866250×10^0,-4.531077576×10^-1,4.284390564×10^0,1.686991882×10^-1
6.926814250×10^0,-2.791694641×10^-1,2.138752441×10^0,5.128335571×10^-1
6.936762250×10^0,1.202000427×10^-1,2.576142883×10^-1,5.177732849×10^-1
6.946711250×10^0,4.971162415×10^-1,-1.019080811×10^0,6.039939880×10^-1
6.956659250×10^0,7.674540710×10^-1,-2.010169830×10^0,6.885681152×10^-1
6.966608250×10^0,9.653425598×10^-1,-2.514321442×10^0,9.166937256×10^-1
6.976556250×10^0,1.125060425×10^0,-2.850372620×10^0,9.364526367×10^-1
6.986505250×10^0,1.080902252×10^0,-3.075953522×10^0,9.066645813×10^-1
6.996453250×10^0,9.898915100×10^-1,-2.676434326×10^0,1.272054749×10^0
7.006401250×10^0,1.034349060×10^0,-1.707199860×10^0,2.327509918×10^0
7.016350250×10^0,1.233884125×10^0,-8.059240723×10^-1,2.848726044×10^0
7.026298250×10^0,1.427880707×10^0,-3.803590393×10^-1,2.223476257×10^0
7.036247250×10^0,1.550924835×10^0,2.742297363×10^-1,2.135309601×10^0
7.046195250×10^0,1.491199036×10^0,1.811981964×10^0,2.329306183×10^0
7.056144250×10^0,2.164798279×10^0,6.346801758×10^0,2.411634979×10^0
7.066092250×10^0,3.218606873×10^0,1.297636551×10^1,2.636766815×10^0
7.076040250×10^0,4.084107056×10^0,1.917617294×10^1,4.591102753×10^0
7.085989250×10^0,2.419718170×10^0,2.171923462×10^1,1.942660217×10^0
7.095937250×10^0,-6.382277985×10^0,2.869996811×10^1,-1.650991745×10^1
7.105886250×10^0,-1.427416672×10^1,3.902025696×10^1,-9.604178009×10^0
7.115834250×10^0,-1.680106201×10^1,4.563066055×10^1,-1.019305344×10^1
7.125783250×10^0,-6.802903290×10^0,3.633798477×10^1,-1.016236725×10^1
7.135731250×10^0,1.123563538×10^0,2.379436935×10^1,-9.873767395×10^0
7.145679250×10^0,3.637286224×10^0,1.720611969×10^1,-7.916437683×10^0
7.155628250×10^0,2.510429535×10^0,1.382869308×10^1,-4.536166992×10^0
7.165576250×10^0,-1.320853271×10^0,1.263537460×10^1,-2.903212738×10^0
7.175525250×10^0,-4.429888000×10^0,1.262579453×10^1,-2.223027191×10^0
7.185473250×10^0,-6.602769470×10^0,1.272608597×10^1,-1.579515381×10^0
7.195422250×10^0,-8.929381256×10^0,1.182226547×10^1,2.881507874×10^-1
7.205370250×10^0,-1.054107971×10^1,9.603728943×10^0,1.864822083×10^0
7.215318750×10^0,-1.056862244×10^1,7.286697235×10^0,1.651815033×10^0
7.225267750×10^0,-9.842033386×10^0,5.839656372×10^0,1.526226196×10^0
7.235215750×10^0,-9.169332275×10^0,4.305496674×10^0,1.924248505×10^0
7.245164750×10^0,-7.934250641×10^0,3.140619049×10^0,2.097588043×10^0
7.255112750×10^0,-6.754404144×10^0,2.003733215×10^0,1.790277100×10^0
7.265060750×10^0,-5.715714111×10^0,9.571096802×10^-1,1.453776855×10^0
7.275009750×10^0,-4.362378387×10^0,-9.580078125×10^-2,1.074016571×10^0
7.284957750×10^0,-3.365601196×10^0,-8.964857483×10^-1,6.520440674×10^-1
7.294906750×10^0,-2.584675140×10^0,-1.569785614×10^0,-1.495390320×10^-1
7.304854750×10^0,-2.038910065×10^0,-2.007774811×10^0,-4.188290405×10^-1
7.314803750×10^0,-1.492695923×10^0,-2.209704895×10^0,1.465452576×10^-1
7.324751750×10^0,-9.478289795×10^-1,-2.316133575×10^0,1.005758514×10^0
7.334699750×10^0,-3.424877930×10^-1,-2.192191315×10^0,1.692380676×10^0
7.344648750×10^0,5.297483826×10^-1,-1.941762085×10^0,2.064955902×10^0
7.354596750×10^0,1.790875854×10^0,-1.350791016×10^0,2.506238251×10^0
7.364545750×10^0,3.015329590×10^0,-4.204756165×10^-1,2.706521759×10^0
7.374493750×10^0,3.536096649×10^0,6.945556641×10^-2,2.358196106×10^0
7.384442750×10^0,3.943699036×10^0,-4.565505981×10^-2,1.831291809×10^0
7.394390750×10^0,5.256169739×10^0,-5.056484985×10^-1,1.195264435×10^0
7.404338750×10^0,6.361620941×10^0,-4.790039062×10^-3,3.817062378×10^-2
7.414287750×10^0,5.885012054×10^0,2.189945984×10^0,-8.951385498×10^-1
7.424235750×10^0,3.228336639×10^0,4.212539978×10^0,-3.471281433×10^-1
7.434184750×10^0,1.475781097×10^0,5.464835815×10^0,-1.838027802×10^0
7.444132750×10^0,7.554789734×10^-1,1.077115128×10^1,-3.604354706×10^0
7.454081750×10^0,1.496138763×10^0,2.808190338×10^1,-2.905907135×10^0
7.464029750×10^0,5.110372925×10^-1,5.181549911×10^1,-8.521778870×10^-1
7.473977750×10^0,-9.056616669×10^0,4.616669586×10^1,-1.432820435×10^0
7.483926750×10^0,-1.459225525×10^1,2.620630371×10^1,-1.976040802×10^0
7.493874750×10^0,-1.160132492×10^1,1.535881119×10^1,-2.141895905×10^0
7.503823750×10^0,-9.093140717×10^0,1.157108780×10^1,-1.381327515×10^0
7.513771750×10^0,-7.419920197×10^0,1.068418213×10^1,-2.344424744×10^0
7.523719750×10^0,-6.450086975×10^0,1.046054718×10^1,-5.650898895×10^0
7.533668750×10^0,-9.239985352×10^0,1.014530273×10^1,-8.121960297×10^0
7.543616750×10^0,-1.261396912×10^1,9.827663269×10^0,-6.428382111×10^0
7.553565750×10^0,-1.599064728×10^1,9.907896423×10^0,-6.386469269×10^0
7.563513750×10^0,-1.720597000×10^1,1.127350662×10^1,-5.699398041×10^0
7.573462750×10^0,-1.387644379×10^1,1.392509262×10^1,-1.752854919×10^0
7.583410750×10^0,-9.707163849×10^0,1.438343948×10^1,1.691482544×10^0
7.593358750×10^0,-6.959777069×10^0,1.266186951×10^1,3.394341431×10^0
7.603307750×10^0,-4.666994934×10^0,1.105660767×10^1,2.439177704×10^0
7.613255750×10^0,-2.981949005×10^0,1.058703415×10^1,8.707392883×10^-1
7.623204750×10^0,-6.659651184×10^-1,1.072399933×10^1,-2.649490356×10^-2
7.633152750×10^0,1.274599457×10^0,1.090242828×10^1,4.540058899×10^-1
7.643100750×10^0,1.997595978×10^0,9.800419922×10^0,1.231638794×10^0
7.653049750×10^0,1.958078156×10^0,6.955585785×10^0,1.314716034×10^0
7.662997750×10^0,1.471589813×10^0,4.255201263×10^0,1.679058380×10^0
7.672946750×10^0,1.373394012×10^0,1.938169556×10^0,1.875449982×10^0
7.682894750×10^0,1.354682922×10^0,8.726852417×10^-2,1.664837952×10^0
7.692843750×10^0,1.407223663×10^0,-1.165775757×10^0,1.343306580×10^0
7.702791750×10^0,1.541494446×10^0,-2.112107849×10^0,1.090033264×10^0
7.712739750×10^0,1.543290710×10^0,-2.487826538×10^0,1.140628052×10^0
7.722688750×10^0,1.211879883×10^0,-2.367027740×10^0,8.164022827×10^-1
7.732636750×10^0,7.174580383×10^-1,-2.406695251×10^0,7.108717346×10^-1
7.742585750×10^0,4.221221924×10^-1,-2.156565399×10^0,1.319356384×10^0
7.752533750×10^0,3.894900513×10^-1,-1.511856079×10^0,1.989512787×10^0
7.762482750×10^0,4.611909485×10^-1,-1.203946381×10^0,1.317859497×10^0
7.772430750×10^0,5.857319641×10^-1,-7.396119690×10^-1,4.382885742×10^-1
7.782378750×10^0,8.062234497×10^-1,9.804611206×10^-2,5.593867493×10^-1
7.792327750×10^0,1.122366028×10^0,1.589394836×10^0,1.312470703×10^0
7.802275750×10^0,1.521286469×10^0,3.449875946×10^0,2.285597076×10^0
7.812224750×10^0,2.469863892×10^0,8.022716675×10^0,2.334395599×10^0
7.822172750×10^0,4.821773071×10^0,1.601968689×10^1,4.543651428×10^0
7.832120750×10^0,5.771548004×10^0,2.558150299×10^1,-5.169949036×10^0
7.842069750×10^0,1.611698456×10^0,3.453258911×10^1,-2.205618393×10^1
7.852017750×10^0,-8.098010101×10^0,3.663556595×10^1,-1.385743332×10^1
7.861966750×10^0,-1.562585587×10^1,4.249812469×10^1,-6.167175293×10^0
7.871914750×10^0,-9.009614410×10^0,3.915946747×10^1,-4.466262360×10^0
7.881863750×10^0,4.188290405×10^-1,2.630000885×10^1,-5.714965668×10^0
7.891811750×10^0,3.146606598×10^0,1.865226242×10^1,-6.071524200×10^0
7.901759750×10^0,3.002606049×10^0,1.433868256×10^1,-4.728367310×10^0
7.911708750×10^0,1.327140198×10^0,1.202599182×10^1,-6.032455444×10^-1
7.921656750×10^0,-2.195185089×10^0,1.169547913×10^1,-6.415658569×10^-1
7.931605750×10^0,-5.827381897×10^0,1.167631897×10^1,-2.602787476×10^0
7.941553750×10^0,-8.177195435×10^0,1.122979752×10^1,-3.351680145×10^0
7.951501750×10^0,-9.201515350×10^0,1.048614395×10^1,-3.628005524×10^0
7.961450750×10^0,-9.312584381×10^0,9.682764587×10^0,-3.161425781×10^0
7.971398750×10^0,-8.780890045×10^0,8.797206116×10^0,-1.523382111×10^0
7.981347750×10^0,-7.736661530×10^0,7.707472229×10^0,3.707789612×10^-1
7.991295750×10^0,-6.481820984×10^0,6.281387787×10^0,1.539997559×10^0
8.001244750×10^0,-5.434598694×10^0,4.875810699×10^0,2.319875793×10^0
8.011192750×10^0,-4.379891968×10^0,3.364104309×10^0,2.529290314×10^0
8.021140750×10^0,-3.410807190×10^0,1.936672668×10^0,2.468816071×10^0
8.031089750×10^0,-2.397115173×10^0,6.969506836×10^-1,2.365381165×10^0
8.041037750×10^0,-1.472937012×10^0,-3.240760803×10^-1,2.088606720×10^0
8.050986750×10^0,-7.003935242×10^-1,-1.073118439×10^0,1.541045380×10^0
8.060934750×10^0,2.245330811×10^-3,-1.626517639×10^0,1.089434509×10^0
8.070882750×10^0,4.493655396×10^-1,-2.123633881×10^0,1.406325531×10^0
8.080831750×10^0,8.577163696×10^-1,-2.667602692×10^0,2.465223541×10^0
8.090779750×10^0,1.464255066×10^0,-2.910397797×10^0,3.118465118×10^0
8.100728750×10^0,2.021396484×10^0,-2.745590515×10^0,3.451672211×10^0
8.110676750×10^0,2.333048401×10^0,-2.551444244×10^0,2.733615417×10^0
8.120624750×10^0,2.597398682×10^0,-2.500849457×10^0,1.275198212×10^0
8.130573750×10^0,3.104544067×10^0,-2.674488373×10^0,-5.748046875×10^-2
8.140521750×10^0,4.219275970×10^0,-2.837948456×10^0,-4.569996643×10^-1
8.150470750×10^0,5.547463989×10^0,-2.776276703×10^0,7.439529419×10^-2
8.160418750×10^0,5.636379089×10^0,-6.957531738×10^-1,-8.698411560×10^-1
8.170367750×10^0,4.355792084×10^0,4.335434418×10^0,-3.622467041×10^0
8.180315750×10^0,1.976190491×10^0,6.655010834×10^0,-5.652844849×10^0
8.190263750×10^0,1.766326904×10^-2,1.106528961×10^1,-6.769672394×10^0
8.200212750×10^0,-2.826871490×10^0,2.624133087×10^1,-2.304158478×10^0
8.210160750×10^0,-7.379953308×10^0,4.820979721×10^1,3.184477844×10^0
8.220109000×10^0,-1.060873901×10^1,5.328619080×10^1,1.014739838×10^0
8.230057000×10^0,-9.633966064×10^0,3.043710571×10^1,-4.549189911×10^0
8.240005000×10^0,-6.221362610×10^0,1.748992950×10^1,-5.269941101×10^0
8.249954000×10^0,-3.840413818×10^0,1.276545410×10^1,-3.472478943×10^0
8.259902000×10^0,-2.734513550×10^0,9.548493805×10^0,-5.388494568×10^0
8.269851000×10^0,-2.848576355×10^0,8.719517670×10^0,-7.520660706×10^0
8.279799000×10^0,-5.560786285×10^0,1.138607254×10^1,-5.944737854×10^0
8.289748000×10^0,-7.375462646×10^0,1.346300354×10^1,-4.825664978×10^0
8.299696000×10^0,-6.259233856×10^0,1.348620529×10^1,-4.085753632×10^0
8.309644000×10^0,-6.046975250×10^0,1.485031860×10^1,-3.127296753×10^0
8.319593000×10^0,-6.121969299×10^0,1.568154007×10^1,-2.914439392×10^-1
8.329541000×10^0,-4.282145233×10^0,1.459674591×10^1,1.589544525×10^0
8.339490000×10^0,-2.524949341×10^0,1.246383133×10^1,1.573827209×10^0
8.349438000×10^0,-1.713037720×10^0,1.078088104×10^1,-8.352630615×10^-2
8.359386000×10^0,-1.481169891×10^0,9.857601013×10^0,-1.216969299×10^0
8.369335000×10^0,-1.028361511×10^0,9.134754181×10^0,-4.746629333×10^-1
8.379283000×10^0,-3.379971313×10^-1,7.516918488×10^0,6.721023560×10^-1
8.389232000×10^0,2.023791504×10^-1,5.092260590×10^0,9.725276184×10^-1
8.399180000×10^0,3.921844482×10^-2,3.031495972×10^0,1.122665405×10^0
8.409128000×10^0,3.188369751×10^-1,1.207389221×10^0,1.217118988×10^0
8.419077000×10^0,4.376898193×10^-1,-3.372486877×10^-1,9.524693298×10^-1
8.429025000×10^0,6.457571411×10^-1,-1.632355499×10^0,4.358935547×10^-1
8.438974000×10^0,7.487429810×10^-1,-2.553390198×10^0,1.824705505×10^-1
8.448922000×10^0,4.715194702×10^-1,-2.978955231×10^0,1.330732727×10^-1
8.458870000×10^0,-1.311273193×10^-1,-3.095712433×10^0,-4.984634399×10^-2
8.468819000×10^0,-5.007087708×10^-1,-2.540666656×10^0,7.960446167×10^-1
8.478767000×10^0,1.269360352×10^-1,-9.123527527×10^-1,3.200344849×10^0
8.488716000×10^0,4.773573303×10^-1,2.993774414×10^-4,2.703527985×10^0
8.498664000×10^0,5.599855042×10^-1,1.112486572×10^0,2.336491241×10^0
8.508613000×10^0,9.705816650×10^-1,2.926115112×10^0,4.111350403×10^0
8.518561000×10^0,1.848206635×10^0,6.189778290×10^0,5.966293030×10^0
8.528509000×10^0,3.185675354×10^0,1.051668045×10^1,5.438789978×10^0
8.538458000×10^0,3.720213776×10^0,1.430275726×10^1,6.783892822×10^-1
8.548406000×10^0,2.527494049×10^0,1.729518448×10^1,-2.676883392×10^0
8.558355000×10^0,-1.944606171×10^0,2.022399399×10^1,-1.568243820×10^1
8.568303000×10^0,-8.721463623×10^0,2.679832260×10^1,-1.414348846×10^1
8.578251000×10^0,-1.621308472×10^1,3.787334198×10^1,-5.040917358×10^0
8.588200000×10^0,-1.528980469×10^1,4.563125931×10^1,-5.849535828×10^0
8.598148000×10^0,-3.202290802×10^0,3.743625092×10^1,-7.143594818×10^0
8.608097000×10^0,8.096363525×10^0,2.474668900×10^1,-6.278693390×10^0
8.618045000×10^0,1.098999619×10^1,1.878817978×10^1,-7.422015839×10^0
8.627993000×10^0,9.448801117×10^0,1.547047897×10^1,-8.364905090×10^0
8.637942000×10^0,4.054768066×10^0,1.361329102×10^1,-6.906487885×10^0
8.647890000×10^0,-2.416425018×10^0,1.295121780×10^1,-5.456752625×10^0
8.657839000×10^0,-1.003887405×10^1,1.269360352×10^1,-2.275268555×10^0
8.667787000×10^0,-1.515014511×10^1,1.146151566×10^1,1.414857788×10^0
8.677735000×10^0,-1.664553543×10^1,8.698261871×10^0,4.133654022×10^0
8.687684000×10^0,-1.436847061×10^1,5.805078278×10^0,4.783153381×10^0
8.697632000×10^0,-1.054063065×10^1,3.455115051×10^0,3.917054443×10^0
8.707581000×10^0,-7.307803345×10^0,1.985920258×10^0,3.116369476×10^0
8.717529000×10^0,-4.727918243×10^0,1.235530701×10^0,2.075134735×10^0
8.727478000×10^0,-3.152743835×10^0,2.260299683×10^-2,5.978567505×10^-1
8.737426000×10^0,-2.136806488×10^0,-1.332229614×10^0,-4.167333984×10^-1
8.747374000×10^0,-1.244512024×10^0,-2.387385406×10^0,-7.836204529×10^-1
8.757323000×10^0,-6.349795532×10^-1,-3.078049164×10^0,-1.653461609×10^0
8.767271000×10^0,-2.311193848×10^-1,-3.600612488×10^0,-2.262245636×10^0
8.777220000×10^0,4.960684204×10^-1,-3.863615570×10^0,-1.489552460×10^0
8.787168000×10^0,1.953886871×10^0,-3.981270905×10^0,8.479866028×10^-1
8.797116000×10^0,4.249213715×10^0,-3.885470123×10^0,3.424428864×10^0
8.807065000×10^0,6.351142731×10^0,-3.435505829×10^0,5.806874542×10^0
8.817013000×10^0,8.068222046×10^0,-2.844085693×10^0,6.991960144×10^0
8.826962000×10^0,9.413624268×10^0,-3.320095825×10^0,7.420668640×10^0
8.836910000×10^0,9.025780792×10^0,-2.612068176×10^0,5.278323669×10^0
8.846858000×10^0,8.565338287×10^0,-8.982820129×10^-1,3.235372009×10^0
8.856807000×10^0,7.004533997×10^0,2.095043335×10^0,1.443598022×10^0
8.866755000×10^0,4.162843323×10^0,4.979994049×10^0,-9.273216248×10^-1
8.876704000×10^0,1.599723358×10^0,8.212372284×10^0,-8.422385559×10^0
8.886652000×10^0,4.468208313×10^-1,1.258358231×10^1,-1.902603516×10^1
8.896600000×10^0,-4.173321533×10^-1,1.328232925×10^1,-1.314266968×10^1
8.906549000×10^0,-1.067130890×10^0,1.537258255×10^1,-3.570824432×10^0
8.916497000×10^0,-2.321672058×10^0,2.667917038×10^1,8.201594696×10^0
8.926446000×10^0,-7.522756348×10^0,3.817167160×10^1,1.156539963×10^1
8.936394000×10^0,-1.430889450×10^1,3.670307556×10^1,5.589975586×10^0
8.946342000×10^0,-1.593586121×10^1,2.445509537×10^1,-1.931433563×10^0
8.956291000×10^0,-1.347572708×10^1,1.558843369×10^1,-6.709497528×10^0
8.966239000×10^0,-9.975705414×10^0,1.172721313×10^1,-5.679938507×10^0
8.976188000×10^0,-7.802973633×10^0,1.050305878×10^1,-6.250102844×10^0
8.986136000×10^0,-5.454507294×10^0,1.033615585×10^1,-7.454198914×10^0
8.996085000×10^0,-5.384752350×10^0,1.020562729×10^1,-7.319479065×10^0
9.006033000×10^0,-8.407865753×10^0,9.330247650×10^0,-7.728278961×10^0
9.015981000×10^0,-1.082324295×10^1,1.169233566×10^1,-8.055947571×10^0
9.025930000×10^0,-1.033151550×10^1,1.453627167×10^1,5.858816528×10^-1
9.035878000×10^0,-4.707111511×10^0,1.325089462×10^1,8.527916107×10^0
9.045827000×10^0,-6.571334839×10^-1,1.194845306×10^1,5.861810303×10^0
9.055775000×10^0,6.960525513×10^-2,1.195069839×10^1,6.280938721×10^-1
9.065723000×10^0,1.911075897×10^0,1.277847702×10^1,-2.877316589×10^0
9.075672000×10^0,3.082689514×10^0,1.303893539×10^1,-2.414928131×10^0
9.085620000×10^0,2.468217316×10^0,1.145567780×10^1,-1.180894318×10^0
9.095569000×10^0,1.490899658×10^0,8.318501587×10^0,1.594184875×10^-1
9.105517000×10^0,1.205143890×10^0,4.727918243×10^0,8.940907288×10^-1
9.115465000×10^0,1.071022797×10^0,2.487377472×10^0,1.627266083×10^0
9.125414000×10^0,5.975573730×10^-1,4.996609497×10^-1,1.762285309×10^0
9.135362000×10^0,2.950364685×10^-1,-9.066645813×10^-1,1.048569489×10^0
9.145311000×10^0,-1.749861145×10^-1,-1.760039978×10^0,1.197509766×10^-2
9.155259000×10^0,-8.608598328×10^-1,-2.006277924×10^0,-4.492158508×10^-1
9.165207000×10^0,-1.343456268×10^0,-1.905836792×10^0,1.556762695×10^-2
9.175156000×10^0,-9.433383179×10^-1,-1.068328400×10^0,2.180665283×10^0
9.185104000×10^0,-2.486329651×10^-1,-5.270539856×10^-1,1.691482544×10^0
9.195053000×10^0,4.167333984×10^-1,6.846762085×10^-1,7.831713867×10^-1
9.205001000×10^0,9.488768005×10^-1,2.589764557×10^0,1.327289886×10^0
9.214949000×10^0,1.888023834×10^0,5.437442780×10^0,2.370171204×10^0
9.224899542×10^0,3.363954620×10^0,9.423952789×10^0,3.924239502×10^0
9.234847542×10^0,4.564308472×10^0,1.271470963×10^1,2.174677734×10^0
9.244796542×10^0,3.864064636×10^0,1.530851578×10^1,3.201841736×10^-1
9.254744542×10^0,8.608598328×10^-1,1.547616714×10^1,-1.330133972×10^0
9.264692542×10^0,-5.222938843×10^0,2.082768860×10^1,-1.703412735×10^1
9.274641542×10^0,-1.198497711×10^1,3.236689270×10^1,-1.104987167×10^1
9.284589542×10^0,-1.588781113×10^1,4.437686783×10^1,-8.609047394×10^0
9.294538542×10^0,-7.949668579×10^0,4.213527924×10^1,-9.435179443×10^0
9.304486542×10^0,2.573598175×10^0,2.834221207×10^1,-8.317453766×10^0
9.314434542×10^0,4.302951965×10^0,1.850676498×10^1,-4.195924530×10^0
9.324383542×10^0,1.898352356×10^0,1.243224701×10^1,-1.417851562×10^0
9.334331542×10^0,-1.753004608×10^0,9.937385101×10^0,-2.305206299×10^-2
9.344280542×10^0,-6.218069458×10^0,8.965456238×10^0,-1.170266418×10^0
9.354228542×10^0,-1.202299805×10^1,8.417894897×10^0,-3.809428253×10^0
9.364176542×10^0,-1.981609222×10^1,7.436236267×10^0,-3.288361816×10^0
9.374125542×10^0,-2.442396011×10^1,4.945266266×10^0,1.291065216×10^0
9.384073542×10^0,-2.125774429×10^1,2.387086029×10^0,4.048780518×10^0
9.394022542×10^0,-1.466709961×10^1,1.082099762×10^0,4.107308807×10^0
9.403970542×10^0,-9.755513306×10^0,5.035528564×10^-1,4.219874725×10^0
9.413918542×10^0,-6.353687439×10^0,9.804611206×10^-2,3.505111084×10^0
9.423867542×10^0,-3.917653198×10^0,-5.435197449×10^-1,2.359992371×10^0
9.433815542×10^0,-1.990859985×10^0,-1.100212097×10^0,1.710343323×10^0
9.443764542×10^0,-5.513035583×10^-1,-1.859433289×10^0,1.114133148×10^0
9.453712542×10^0,3.820056152×10^-1,-2.563569031×10^0,8.568182373×10^-1
9.463660542×10^0,1.136287079×10^0,-2.830464020×10^0,9.738748169×10^-1
