"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.407838667×10^0,1.386785388×10^0,4.943654239×10^-1,-5.136851668×10^-1
6.417788667×10^0,1.476195097×10^0,7.019292712×10^-1,-3.866713047×10^-1
6.427738667×10^0,1.456253767×10^0,9.992538095×10^-1,-3.020510674×10^-1
6.437688417×10^0,1.424764037×10^0,1.328456163×10^0,-3.008334637×10^-1
6.447638417×10^0,1.603868246×10^0,1.266582727×10^0,-2.821200788×10^-1
6.457588417×10^0,1.948860526×10^0,5.527625084×10^-1,-2.886435091×10^-1
6.467537417×10^0,2.231963158×10^0,-3.816819191×10^-1,-3.474041820×10^-1
6.477487417×10^0,2.331389666×10^0,-1.050059676×10^0,-4.160237312×10^-1
6.487437417×10^0,2.261324883×10^0,-1.410586596×10^0,-4.601503015×10^-1
6.497387417×10^0,2.073002815×10^0,-1.558006883×10^0,-4.830992818×10^-1
6.507337417×10^0,1.785870194×10^0,-1.589301109×10^0,-4.434666038×10^-1
6.517287417×10^0,1.407347560×10^0,-1.577133656×10^0,-3.754239082×10^-1
6.527237417×10^0,9.747209549×10^-1,-1.588451028×10^0,-3.465367854×10^-1
6.537187417×10^0,6.748410463×10^-1,-1.689653277×10^0,-4.084520638×10^-1
6.547137417×10^0,7.850915790×10^-1,-1.748172164×10^0,-6.861103177×10^-1
6.557087417×10^0,1.233052015×10^0,-1.321304440×10^0,-8.577369452×10^-1
6.567037417×10^0,1.746934175×10^0,-5.437025428×10^-1,-1.009201169×10^0
6.576987417×10^0,2.115227461×10^0,2.189178467×10^-1,-1.164569974×10^0
6.586937417×10^0,2.270917654×10^0,7.143796682×10^-1,-1.231468320×10^0
6.596887417×10^0,2.184569359×10^0,7.928150892×10^-1,-1.236593246×10^0
6.606837417×10^0,2.045137882×10^0,9.312759042×10^-1,-1.144089341×10^0
6.616787417×10^0,1.860921264×10^0,1.015814543×10^0,-1.048323154×10^0
6.626737417×10^0,1.619104981×10^0,9.344215393×10^-1,-8.530927896×10^-1
6.636686417×10^0,1.347413778×10^0,9.468643665×10^-1,-6.891334057×10^-1
6.646636417×10^0,1.057693958×10^0,9.751756787×10^-1,-6.360621452×10^-1
6.656586417×10^0,7.896088958×10^-1,1.047600389×10^0,-6.127549410×10^-1
6.666536417×10^0,5.639896989×10^-1,1.104510903×10^0,-5.720016360×10^-1
6.676486417×10^0,3.941988349×10^-1,1.123214483×10^0,-5.150818825×10^-1
6.686436417×10^0,2.716985941×10^-1,1.216939449×10^0,-4.783693850×10^-1
6.696386417×10^0,2.027554810×10^-1,1.392851591×10^0,-4.386504889×10^-1
6.706336417×10^0,1.470756531×10^-1,1.502648115×10^0,-3.857660890×10^-1
6.716286417×10^0,6.309819967×10^-2,1.559211016×10^0,-2.929743528×10^-1
6.726236417×10^0,-6.049715355×10^-2,1.551259398×10^0,-1.833928972×10^-1
6.736186417×10^0,-2.251502872×10^-1,1.447288513×10^0,-5.866562575×10^-2
6.746136417×10^0,-4.527355433×10^-1,1.239039779×10^0,9.907172620×10^-2
6.756086417×10^0,-6.923619509×10^-1,1.062877297×10^0,2.870885134×10^-1
6.766036417×10^0,-9.160407782×10^-1,8.680828810×10^-1,4.708515108×10^-1
6.775986417×10^0,-1.087412477×10^0,7.446972728×10^-1,5.938831568×10^-1
6.785936417×10^0,-1.092320204×10^0,8.540319204×10^-1,6.092017889×10^-1
6.795886417×10^0,-8.892577291×10^-1,1.030100942×10^0,5.715287328×10^-1
6.805835417×10^0,-5.572596192×10^-1,1.012423635×10^0,4.999341369×10^-1
6.815785417×10^0,-1.322228611×10^-1,7.051588297×10^-1,3.184301257×10^-1
6.825735417×10^0,3.631277680×10^-1,1.969832033×10^-1,-5.127202719×10^-2
6.835685417×10^0,7.992563248×10^-1,-1.432558894×10^-2,-5.048032999×10^-1
6.845635417×10^0,1.048774123×10^0,1.854921319×10^-2,-7.818381190×10^-1
6.855585417×10^0,1.103640079×10^0,1.114735603×10^-1,-8.465654850×10^-1
6.865535417×10^0,9.612004757×10^-1,1.760104597×10^-1,-7.660979033×10^-1
6.875485417×10^0,6.465037465×10^-1,4.720242321×10^-2,-5.535936356×10^-1
6.885435417×10^0,2.883760929×10^-1,-1.524508148×10^-1,-2.479917407×10^-1
6.895385417×10^0,-2.256659977×10^-2,-3.124050498×10^-1,1.183915958×10^-1
6.905335417×10^0,-3.912257254×10^-1,-5.101268888×10^-1,4.476475418×10^-1
6.915285417×10^0,-8.452933431×10^-1,-7.928997278×10^-1,7.213992476×10^-1
6.925235417×10^0,-1.242534637×10^0,-8.638960719×10^-1,8.797863126×10^-1
6.935185417×10^0,-1.528876901×10^0,-7.911771536×10^-1,8.840377331×10^-1
6.945135417×10^0,-1.608276248×10^0,-6.722335815×10^-1,8.074660301×10^-1
6.955085417×10^0,-1.412780523×10^0,-4.592102468×10^-1,6.883904934×10^-1
6.965034417×10^0,-1.024330854×10^0,-1.037294567×10^-1,5.875976086×10^-1
6.974984417×10^0,-6.581033468×10^-1,2.984659374×10^-1,5.270386934×10^-1
6.984934417×10^0,-3.939863145×10^-1,6.369344592×10^-1,4.826757908×10^-1
6.994884417×10^0,-1.922372282×10^-1,6.400889754×10^-1,4.439193606×10^-1
7.004834417×10^0,-1.464542150×10^-1,2.539120317×10^-1,4.143909812×10^-1
7.014784417×10^0,-4.122747183×10^-1,-2.416892201×10^-1,5.002411604×10^-1
7.024734417×10^0,-9.096302390×10^-1,-7.230952978×10^-1,6.670960784×10^-1
7.034684417×10^0,-1.433249116×10^0,-1.112383723×10^0,8.124642372×10^-1
7.044634417×10^0,-1.828343987×10^0,-1.290938616×10^0,9.695756435×10^-1
7.054584417×10^0,-2.018743277×10^0,-1.274881840×10^0,1.164942145×10^0
7.064534417×10^0,-1.988993287×10^0,-1.130382299×10^0,1.374666810×10^0
7.074484417×10^0,-1.819380641×10^0,-8.034154177×10^-1,1.487598062×10^0
7.084434417×10^0,-1.548180699×10^0,-3.809208870×10^-1,1.406424522×10^0
7.094384417×10^0,-1.302979708×10^0,5.959175900×10^-2,8.922748566×10^-1
7.104334417×10^0,-1.186666012×10^0,7.066423893×10^-1,6.706710160×10^-2
7.114284417×10^0,-1.212232590×10^0,1.217504621×10^0,-5.375159979×10^-1
7.124234417×10^0,-1.348042011×10^0,1.134631157×10^0,-6.590013504×10^-1
7.134183417×10^0,-1.491264224×10^0,4.530099928×10^-1,-5.282806754×10^-1
7.144133417×10^0,-1.617586136×10^0,-3.688513935×10^-1,-3.255454600×10^-1
7.154083417×10^0,-1.666331053×10^0,-1.011308670×10^0,-1.765506417×10^-1
7.164033417×10^0,-1.574687481×10^0,-1.320775867×10^0,-1.145495102×10^-1
7.173983417×10^0,-1.349933505×10^0,-1.320262671×10^0,-1.065270081×10^-1
7.183933417×10^0,-1.029937863×10^0,-1.084630609×10^0,-1.243374646×10^-1
7.193883417×10^0,-7.283533216×10^-1,-7.730572224×10^-1,-1.287098378×10^-1
7.203833417×10^0,-5.301856995×10^-1,-5.491316319×10^-1,-1.011458784×10^-1
7.213783417×10^0,-4.352727830×10^-1,-4.957088828×10^-1,-2.709295787×10^-2
7.223733417×10^0,-4.290674627×10^-1,-5.426642895×10^-1,5.822530761×10^-2
7.233683417×10^0,-4.764922261×10^-1,-5.892312527×10^-1,1.483147293×10^-1
7.243633417×10^0,-5.489586592×10^-1,-5.593856573×10^-1,2.133050412×10^-1
7.253583417×10^0,-6.455256939×10^-1,-4.441240132×10^-1,2.477639616×10^-1
7.263533417×10^0,-7.582233548×10^-1,-3.040539622×10^-1,2.786901295×10^-1
7.273483417×10^0,-8.858526945×10^-1,-1.272861063×10^-1,3.259484470×10^-1
7.283432417×10^0,-1.039352298×10^0,2.980924398×10^-2,3.656577766×10^-1
7.293382417×10^0,-1.199515820×10^0,1.960480958×10^-2,3.630598485×10^-1
7.303332417×10^0,-1.264670253×10^0,-1.731968224×10^-1,3.560501337×10^-1
7.313282417×10^0,-1.165344834×10^0,-3.587179482×10^-1,3.643698394×10^-1
7.323232417×10^0,-8.863604069×10^-1,-3.086005151×10^-1,3.608059585×10^-1
7.333182417×10^0,-5.491533279×10^-1,-3.831655532×10^-2,3.282442987×10^-1
7.343132417×10^0,-3.317562938×10^-1,1.436978728×10^-1,2.510338724×10^-1
7.353082417×10^0,-3.107191622×10^-1,6.926172227×10^-2,1.578226984×10^-1
7.363032417×10^0,-3.891680539×10^-1,-1.183421090×10^-1,1.028512493×10^-1
7.372982417×10^0,-3.912599683×10^-1,-2.095362097×10^-1,6.213337928×10^-2
7.382932417×10^0,-2.737101912×10^-1,-1.981099248×10^-1,1.685886830×10^-2
7.392882417×10^0,-1.116869226×10^-1,-1.407728642×10^-1,-2.445155382×10^-2
7.402832417×10^0,1.261156052×10^-3,-1.807950437×10^-1,-6.693074852×10^-2
7.412782417×10^0,9.296550602×10^-2,-4.258221090×10^-1,-9.181026369×10^-2
7.422732417×10^0,1.885514557×10^-1,-5.895125866×10^-1,-1.102354378×10^-1
7.432681042×10^0,2.883803248×10^-1,-5.995774269×10^-1,-1.482760310×10^-1
7.442631042×10^0,3.423643708×10^-1,-6.361260414×10^-1,-2.178477645×10^-1
7.452581042×10^0,3.995618820×10^-1,-6.085690260×10^-1,-2.741185129×10^-1
7.462531042×10^0,4.948096275×10^-1,-4.941952527×10^-1,-3.004472256×10^-1
7.472481042×10^0,6.774603724×10^-1,-3.381984532×10^-1,-3.015335202×10^-1
7.482431042×10^0,9.236151576×10^-1,-1.633425802×10^-1,-3.161705434×10^-1
7.492381042×10^0,1.155409455×10^0,4.788737372×10^-2,-3.528241813×10^-1
7.502331042×10^0,1.300984383×10^0,3.005500734×10^-1,-3.390872777×10^-1
7.512281042×10^0,1.311307669×10^0,6.333400011×10^-1,-3.161614537×10^-1
7.522231042×10^0,1.258734465×10^0,1.051238418×10^0,-3.440260291×10^-1
7.532181042×10^0,1.408797741×10^0,1.371851325×10^0,-3.211824894×10^-1
7.542131042×10^0,1.772728324×10^0,1.250941992×10^0,-2.543686926×10^-1
7.552081042×10^0,2.167162418×10^0,6.806105971×10^-1,-2.366956919×10^-1
7.562031042×10^0,2.389214516×10^0,-6.269640289×10^-3,-2.978160679×10^-1
7.571981042×10^0,2.394771576×10^0,-5.754750371×10^-1,-3.800326586×10^-1
7.581931042×10^0,2.250394106×10^0,-1.014994860×10^0,-4.462129772×10^-1
7.591880042×10^0,2.011773586×10^0,-1.347478509×10^0,-4.876410961×10^-1
7.601830042×10^0,1.714581609×10^0,-1.643292427×10^0,-4.552562535×10^-1
7.611780042×10^0,1.401717663×10^0,-1.881095171×10^0,-3.590173423×10^-1
7.621730042×10^0,1.078658700×10^0,-1.872772098×10^0,-2.669723630×10^-1
7.631680042×10^0,8.141311407×10^-1,-1.610268593×10^0,-2.628870606×10^-1
7.641630042×10^0,7.899501920×10^-1,-1.515611410×10^0,-4.479057193×10^-1
7.651580042×10^0,8.063952327×10^-1,-1.404588223×10^0,-6.876307130×10^-1
7.661530042×10^0,1.058688879×10^0,-1.032637715×10^0,-9.070826173×10^-1
7.671480042×10^0,1.459210753×10^0,-3.820596933×10^-1,-9.573510885×10^-1
7.681430042×10^0,1.791893125×10^0,1.015308201×10^-1,-1.020407438×10^0
7.691380042×10^0,1.981986403×10^0,4.612575769×10^-1,-1.010476232×10^0
7.701330042×10^0,1.887990952×10^0,6.352235675×10^-1,-1.055094481×10^0
7.711280042×10^0,1.616949916×10^0,6.283166409×10^-1,-1.052433372×10^0
7.721230042×10^0,1.345528960×10^0,6.068523526×10^-1,-9.936262965×10^-1
7.731179042×10^0,1.119098425×10^0,5.884703994×10^-1,-8.956843019×10^-1
7.741129042×10^0,9.288343787×10^-1,5.616697669×10^-1,-7.611547709×10^-1
7.751079042×10^0,7.640870214×10^-1,6.832630038×10^-1,-6.939317584×10^-1
7.761029042×10^0,6.811648607×10^-1,8.148424029×10^-1,-6.411952376×10^-1
7.770979042×10^0,6.344226599×10^-1,9.095993042×10^-1,-5.411972404×10^-1
7.780929042×10^0,5.318049788×10^-1,1.220524073×10^0,-4.921851456×10^-1
7.790879042×10^0,4.790107608×10^-1,1.477644205×10^0,-4.262729585×10^-1
7.800829042×10^0,4.637746513×10^-1,1.611720920×10^0,-3.775719702×10^-1
7.810779042×10^0,3.995394707×10^-1,1.713208437×10^0,-3.155845106×10^-1
7.820729042×10^0,2.541040480×10^-1,1.725845456×10^0,-2.049813122×10^-1
7.830679042×10^0,6.432693452×10^-2,1.615814090×10^0,-5.379446596×10^-2
7.840629042×10^0,-1.832267046×10^-1,1.436284542×10^0,1.332879514×10^-1
7.850579042×10^0,-4.805438817×10^-1,1.252077579×10^0,3.594915271×10^-1
7.860529042×10^0,-7.455027699×10^-1,1.137501001×10^0,5.868546367×10^-1
7.870479042×10^0,-9.637991786×10^-1,1.137506604×10^0,7.387991548×10^-1
7.880428042×10^0,-1.064156055×10^0,1.326032162×10^0,7.933270931×10^-1
7.890378042×10^0,-9.967793226×10^-1,1.622066259×10^0,7.366834879×10^-1
7.900328042×10^0,-8.396175504×10^-1,1.656086206×10^0,6.244520545×10^-1
7.910278042×10^0,-6.362881064×10^-1,1.453526497×10^0,4.838411808×10^-1
7.920228042×10^0,-3.756216466×10^-1,1.014506817×10^0,3.046229482×10^-1
7.930178042×10^0,1.659169234×10^-2,4.710834920×10^-1,-1.103647705×10^-2
7.940128042×10^0,4.990365207×10^-1,1.494390815×10^-1,-4.580571353×10^-1
7.950078042×10^0,8.369213343×10^-1,1.170742139×10^-1,-8.660861850×10^-1
7.960028042×10^0,9.497963190×10^-1,1.905761957×10^-1,-1.056932449×10^0
7.969978042×10^0,8.923218250×10^-1,2.432822883×10^-1,-1.060690641×10^0
7.979928042×10^0,7.149719596×10^-1,1.969494671×10^-1,-9.269620776×10^-1
7.989878042×10^0,4.247159064×10^-1,3.556456789×10^-2,-6.515033841×10^-1
7.999828042×10^0,1.159587130×10^-1,-1.377526075×10^-1,-2.466497123×10^-1
8.009778042×10^0,-1.802519113×10^-1,-3.698585629×10^-1,1.673919410×10^-1
8.019728042×10^0,-5.018608570×10^-1,-6.028982401×10^-1,4.681331217×10^-1
8.029677042×10^0,-8.380279541×10^-1,-7.155923247×10^-1,5.760220885×10^-1
8.039627042×10^0,-1.088243246×10^0,-8.017785549×10^-1,5.556996465×10^-1
8.049577042×10^0,-1.115500093×10^0,-7.453885078×10^-1,4.952458441×10^-1
8.059527042×10^0,-9.004426003×10^-1,-3.809203506×10^-1,3.977247477×10^-1
8.069477042×10^0,-6.353116035×10^-1,3.198164701×10^-1,2.970452905×10^-1
8.079427042×10^0,-4.519316554×10^-1,9.660673141×10^-1,2.061831355×10^-1
8.089377042×10^0,-3.345805407×10^-1,1.119295001×10^0,2.731933296×10^-1
8.099327042×10^0,-2.943190932×10^-1,8.059129715×10^-1,4.756855965×10^-1
8.109277042×10^0,-3.615750968×10^-1,1.824437827×10^-1,6.227991581×10^-1
8.119227042×10^0,-6.187856793×10^-1,-4.831258655×10^-1,7.232896686×10^-1
8.129177042×10^0,-9.956309199×10^-1,-1.043071628×10^0,8.327322602×10^-1
8.139127042×10^0,-1.367249489×10^0,-1.447473407×10^0,9.546518922×10^-1
8.149077042×10^0,-1.653576374×10^0,-1.596097827×10^0,1.129935026×10^0
8.159027042×10^0,-1.784704328×10^0,-1.365575910×10^0,1.359961510×10^0
8.168977042×10^0,-1.729841590×10^0,-9.523251653×10^-1,1.505457163×10^0
8.178926042×10^0,-1.576103330×10^0,-4.454350770×10^-1,1.475894809×10^0
8.188876042×10^0,-1.424529314×10^0,1.719578505×10^-1,1.327246547×10^0
8.198826042×10^0,-1.394512296×10^0,7.392335534×10^-1,9.531068206×10^-1
8.208776042×10^0,-1.544884562×10^0,1.224704266×10^0,2.434780300×10^-1
8.218726042×10^0,-1.713707566×10^0,9.541276097×10^-1,-3.850794137×10^-1
8.228676042×10^0,-1.798255682×10^0,1.645997018×10^-1,-6.879111528×10^-1
8.238626042×10^0,-1.763483286×10^0,-5.686078668×10^-1,-6.716313958×10^-1
8.248576042×10^0,-1.636394620×10^0,-8.837754130×10^-1,-5.121256709×10^-1
8.258526042×10^0,-1.495649338×10^0,-9.942215681×10^-1,-3.346492648×10^-1
8.268476042×10^0,-1.396451354×10^0,-8.629999161×10^-1,-2.358183265×10^-1
8.278426042×10^0,-1.245013118×10^0,-6.298388243×10^-1,-1.635758132×10^-1
8.288376042×10^0,-1.042070389×10^0,-3.997417390×10^-1,-1.371095926×10^-1
8.298326042×10^0,-8.515362144×10^-1,-1.974234283×10^-1,-1.079408005×10^-1
8.308276042×10^0,-7.368450165×10^-1,-1.005674526×10^-1,-3.730018437×10^-2
8.318225042×10^0,-6.321132183×10^-1,-2.269289456×10^-2,1.959443279×10^-2
8.328175042×10^0,-5.252392292×10^-1,-8.088118397×10^-3,5.444269627×10^-2
8.338125042×10^0,-4.507488310×10^-1,-5.624076724×10^-2,1.089061424×10^-1
8.348075042×10^0,-4.513560534×10^-1,-1.487320811×10^-1,1.672999412×10^-1
8.358025042×10^0,-5.510374904×10^-1,-1.952253431×10^-1,2.274474055×10^-1
8.367975042×10^0,-7.127494216×10^-1,-1.732193828×10^-1,2.885288596×10^-1
8.377925042×10^0,-8.965521455×10^-1,-1.061787307×10^-1,3.267802894×10^-1
8.387875042×10^0,-1.119803309×10^0,-9.821161628×10^-2,3.646477759×10^-1
8.397825042×10^0,-1.327939153×10^0,-1.883061975×10^-1,3.693912625×10^-1
8.407775042×10^0,-1.333231926×10^0,-2.469865531×10^-1,3.609168231×10^-1
8.417725042×10^0,-1.090017676×10^0,-2.328802943×10^-1,4.033166170×10^-1
8.427675042×10^0,-7.661319375×10^-1,-1.395226419×10^-1,4.286283553×10^-1
8.437625417×10^0,-5.693107843×10^-1,-6.012281403×10^-2,4.020662606×10^-1
8.447575417×10^0,-5.336366892×10^-1,-1.286480874×10^-1,3.218808770×10^-1
8.457524417×10^0,-5.752568841×10^-1,-2.918106019×10^-1,2.137584686×10^-1
8.467474417×10^0,-6.000729799×10^-1,-4.346298277×10^-1,1.371441185×10^-1
8.477424417×10^0,-5.108878016×10^-1,-4.018653929×10^-1,8.767289668×10^-2
8.487374417×10^0,-3.505274951×10^-1,-2.880077958×10^-1,3.435880691×10^-2
8.497324417×10^0,-2.047756463×10^-1,-1.111273691×10^-1,-2.326120064×10^-2
8.507274417×10^0,-1.192330495×10^-1,-1.282429695×10^-1,-1.106368601×10^-1
8.517224417×10^0,-7.371848822×10^-2,-4.603380561×10^-1,-1.626556218×10^-1
8.527174417×10^0,3.465006128×10^-2,-6.636400223×10^-1,-1.688314974×10^-1
8.537124417×10^0,1.494732499×10^-1,-6.552008986×10^-1,-2.075259089×10^-1
8.547074417×10^0,2.412348539×10^-1,-6.270289421×10^-1,-2.915169597×10^-1
8.557024417×10^0,2.716472745×10^-1,-6.758350730×10^-1,-3.381822407×10^-1
8.566974417×10^0,3.739773631×10^-1,-5.814422965×10^-1,-3.486117125×10^-1
8.576924417×10^0,5.841503143×10^-1,-4.088433385×10^-1,-3.836836815×10^-1
8.586874417×10^0,8.576447368×10^-1,-2.193860859×10^-1,-4.136463702×10^-1
8.596823417×10^0,1.145057201×10^0,3.588384762×10^-2,-3.939328492×10^-1
8.606773417×10^0,1.319139838×10^0,4.138156772×10^-1,-3.475784063×10^-1
8.616723417×10^0,1.343316317×10^0,8.392795324×10^-1,-3.266535997×10^-1
8.626673417×10^0,1.393740058×10^0,1.253380656×10^0,-3.607620597×10^-1
8.636623417×10^0,1.627529979×10^0,1.332939744×10^0,-3.679875731×10^-1
8.646573417×10^0,1.971291304×10^0,9.774156809×10^-1,-4.214001894×10^-1
8.656523417×10^0,2.262780190×10^0,2.697904408×10^-1,-5.059471130×10^-1
8.666473417×10^0,2.376120090×10^0,-4.503219128×10^-1,-5.748358965×10^-1
8.676423417×10^0,2.322813749×10^0,-1.024346709×10^0,-5.764756203×10^-1
8.686373417×10^0,2.160998583×10^0,-1.550534248×10^0,-5.614601970×10^-1
8.696323417×10^0,1.939882755×10^0,-2.088113070×10^0,-5.513529778×10^-1
8.706273417×10^0,1.684860587×10^0,-2.575445890×10^0,-5.099288821×10^-1
8.716223417×10^0,1.416401982×10^0,-2.868048191×10^0,-3.933138549×10^-1
8.726173417×10^0,1.103822470×10^0,-2.519275427×10^0,-2.873051465×10^-1
8.736123417×10^0,7.764354348×10^-1,-1.564513922×10^0,-2.397753894×10^-1
8.746072417×10^0,6.505352855×10^-1,-7.078472376×10^-1,-2.915155590×10^-1
8.756022417×10^0,9.555643797×10^-1,-5.696721077×10^-1,-4.754502177×10^-1
8.765972417×10^0,1.316624641×10^0,-5.106756687×10^-1,-7.662988305×10^-1
8.775922417×10^0,1.841251969×10^0,-5.151191726×10^-3,-9.792051911×10^-1
8.785872417×10^0,2.324787855×10^0,5.183264017×10^-1,-1.133321285×10^0
8.795822417×10^0,2.526842833×10^0,9.339087605×10^-1,-1.189458728×10^0
8.805772417×10^0,2.450977325×10^0,1.060835004×10^0,-1.121370554×10^0
8.815722417×10^0,2.217833757×10^0,9.782527685×10^-1,-1.016248941×10^0
8.825672417×10^0,1.887159824×10^0,7.912948728×10^-1,-8.885018826×10^-1
8.835622417×10^0,1.549499035×10^0,7.112041712×10^-1,-7.898160815×10^-1
8.845572417×10^0,1.163290024×10^0,7.419839501×10^-1,-7.932108045×10^-1
8.855522417×10^0,8.140151501×10^-1,9.399953485×10^-1,-8.392544389×10^-1
8.865472417×10^0,6.250491738×10^-1,1.156232119×10^0,-8.627027273×10^-1
8.875422417×10^0,5.301627517×10^-1,1.400567174×10^0,-8.171255589×10^-1
8.885371417×10^0,5.588167906×10^-1,1.660713792×10^0,-7.401442528×10^-1
8.895321417×10^0,6.223040819×10^-1,1.872460842×10^0,-6.776928902×10^-1
8.905271417×10^0,5.761954188×10^-1,2.083820105×10^0,-6.594326496×10^-1
8.915221417×10^0,3.977872431×10^-1,2.182031631×10^0,-6.206379533×10^-1
8.925171417×10^0,1.067564636×10^-1,2.075287104×10^0,-5.837047100×10^-1
8.935121417×10^0,-2.357953638×10^-1,1.773350477×10^0,-4.239807427×10^-1
8.945071417×10^0,-5.955352187×10^-1,1.479642630×10^0,-1.659587920×10^-1
8.955021417×10^0,-9.039629102×10^-1,1.243793130×10^0,1.570118517×10^-1
8.964971417×10^0,-1.107104659×10^0,1.075578094×10^0,4.445693493×10^-1
8.974921417×10^0,-1.217938781×10^0,9.850352407×10^-1,6.341905594×10^-1
8.984871417×10^0,-1.213881254×10^0,9.518468976×10^-1,7.076714635×10^-1
8.994821417×10^0,-1.142179847×10^0,9.816008210×10^-1,6.784261465×10^-1
9.004771417×10^0,-9.801304340×10^-1,1.066845775×10^0,5.850288272×10^-1
9.014720417×10^0,-7.370458841×10^-1,8.404831290×10^-1,4.819083810×10^-1
9.024670417×10^0,-3.625782728×10^-1,3.560493290×10^-1,1.644747704×10^-1
9.034620417×10^0,1.570690274×10^-1,-1.264535934×10^-1,-2.966228724×10^-1
9.044570417×10^0,6.232058406×10^-1,-1.872785836×10^-1,-7.280781269×10^-1
9.054520417×10^0,8.696566820×10^-1,6.030070037×10^-2,-9.624521136×10^-1
9.064470417×10^0,9.122486115×10^-1,1.547212154×10^-1,-9.423239827×10^-1
9.074420417×10^0,8.639058471×10^-1,5.130203441×10^-2,-8.977565765×10^-1
9.084370417×10^0,5.763595104×10^-1,-2.265503556×10^-1,-7.743787169×10^-1
9.094320417×10^0,-3.558608517×10^-2,-6.546182036×10^-1,-4.696946740×10^-1
9.104270417×10^0,-7.112883925×10^-1,-8.106336594×10^-1,-3.706096485×10^-2
9.114220417×10^0,-1.251356483×10^0,-7.066239119×10^-1,4.777786434×10^-1
9.124170417×10^0,-1.717845082×10^0,-7.823516726×10^-1,8.386739492×10^-1
9.134120417×10^0,-2.113088131×10^0,-8.506656885×10^-1,1.142587662×10^0
9.144070417×10^0,-2.287640810×10^0,-6.922185421×10^-1,1.372398257×10^0
9.154019417×10^0,-2.099742889×10^0,-3.817080855×10^-1,1.405071259×10^0
9.163969417×10^0,-1.602829099×10^0,-1.170468479×10^-1,1.251449823×10^0
9.173919417×10^0,-1.066892862×10^0,4.030070603×10^-1,1.022160172×10^0
9.183869417×10^0,-5.992945433×10^-1,9.692201614×10^-1,8.783942461×10^-1
9.193819417×10^0,-1.823715866×10^-1,1.079575658×10^0,8.089107871×10^-1
9.203769417×10^0,8.835470676×10^-2,7.076564431×10^-1,6.744536161×10^-1
9.213719417×10^0,-2.325471863×10^-2,3.423926532×10^-1,5.126488209×10^-1
9.223669417×10^0,-4.183852375×10^-1,5.537207052×10^-2,4.282225966×10^-1
9.233619417×10^0,-8.733658791×10^-1,-2.300577313×10^-1,4.801212251×10^-1
9.243569417×10^0,-1.257484555×10^0,-5.250821710×10^-1,6.376735568×10^-1
9.253519417×10^0,-1.498609662×10^0,-7.427779436×10^-1,8.143262267×10^-1
9.263469417×10^0,-1.524792075×10^0,-7.872210145×10^-1,9.641830921×10^-1
9.273419417×10^0,-1.343718410×10^0,-6.418946385×10^-1,1.038946271×10^0
9.283368417×10^0,-1.066641212×10^0,-3.202803731×10^-1,9.352715611×10^-1
9.293318417×10^0,-8.602784872×10^-1,1.013839468×10^-1,5.811478496×10^-1
9.303268417×10^0,-8.583721519×10^-1,5.322424173×10^-1,3.014944494×10^-2
9.313218417×10^0,-1.100996614×10^0,9.541121721×10^-1,-4.942397773×10^-1
9.323168417×10^0,-1.499090195×10^0,1.236496210×10^0,-7.615383267×10^-1
9.333118417×10^0,-1.897659183×10^0,9.666782618×10^-1,-7.428148985×10^-1
9.343068417×10^0,-2.108889103×10^0,-6.339610554×10^-3,-5.514838099×10^-1
9.353018417×10^0,-2.107889414×10^0,-8.577650785×10^-1,-3.763076961×10^-1
9.362968417×10^0,-1.900645971×10^0,-1.305473566×10^0,-2.646016479×10^-1
9.372918417×10^0,-1.520578265×10^0,-1.463790417×10^0,-2.033303529×10^-1
9.382868417×10^0,-1.098915219×10^0,-1.305631042×10^0,-1.713543236×10^-1
9.392818417×10^0,-7.608441710×10^-1,-9.671249390×10^-1,-1.524506956×10^-1
9.402768417×10^0,-5.520941615×10^-1,-6.957094073×10^-1,-1.241378337×10^-1
9.412718417×10^0,-4.839024544×10^-1,-5.948426723×10^-1,-4.750490934×10^-2
9.422667417×10^0,-5.228504539×10^-1,-5.907544494×10^-1,6.514414400×10^-2
9.432616667×10^0,-5.660800338×10^-1,-5.826183558×10^-1,2.022213936×10^-1
9.442566667×10^0,-5.974611640×10^-1,-4.714622200×10^-1,2.825351357×10^-1
9.452516667×10^0,-6.469651461×10^-1,-2.824914157×10^-1,3.081081510×10^-1
9.462466667×10^0,-7.505195141×10^-1,-7.601679862×10^-2,3.362899721×10^-1
9.472416667×10^0,-9.074473977×10^-1,1.077973172×10^-1,3.629651964×10^-1
9.482366667×10^0,-1.093762994×10^0,1.554596424×10^-1,3.864063323×10^-1
9.492316667×10^0,-1.225306869×10^0,-5.261152238×10^-2,4.007310271×10^-1
9.502266667×10^0,-1.201383948×10^0,-4.235371351×10^-1,3.991288543×10^-1
9.512216667×10^0,-9.882703424×10^-1,-5.817764401×10^-1,3.957164884×10^-1
9.522166667×10^0,-6.706284881×10^-1,-3.857472539×10^-1,3.901211917×10^-1
9.532116667×10^0,-4.174452126×10^-1,-1.980226338×10^-1,3.662803173×10^-1
9.542066667×10^0,-3.761153519×10^-1,-2.575349510×10^-1,3.168789446×10^-1
9.552016667×10^0,-4.727931321×10^-1,-3.958538175×10^-1,2.306390554×10^-1
9.561965667×10^0,-5.256078839×10^-1,-4.939244390×10^-1,1.513128132×10^-1
