"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.466303875×10^0,3.687237799×10^-1,-1.162416935×10^0,-1.781679317×10^-2
6.476253875×10^0,2.844190300×10^-1,-1.201829791×10^0,-2.254269868×10^-1
6.486203875×10^0,2.371722907×10^-1,-1.065915823×10^0,-4.447556436×10^-1
6.496153875×10^0,1.937771440×10^-1,-8.979005218×10^-1,-6.455739737×10^-1
6.506103875×10^0,1.088395938×10^-1,-7.431503534×10^-1,-8.091384768×10^-1
6.516053875×10^0,1.562735811×10^-2,-5.896106362×10^-1,-9.283096194×10^-1
6.526003875×10^0,-7.302021980×10^-2,-4.215698242×10^-1,-9.984737635×10^-1
6.535953875×10^0,-1.462560892×10^-1,-1.981950700×10^-1,-1.014558196×10^0
6.545903875×10^0,-1.980288476×10^-1,7.854228467×10^-2,-9.338127971×10^-1
6.555853875×10^0,-2.018174529×10^-1,3.919904828×10^-1,-8.059871793×10^-1
6.565803875×10^0,-1.443279088×10^-1,7.875017524×10^-1,-7.466015816×10^-1
6.575753875×10^0,1.503618248×10^-2,1.419361472×10^0,-8.187236786×10^-1
6.585703875×10^0,1.104884669×10^-1,2.178836107×10^0,-9.582653642×10^-1
6.595652875×10^0,-2.907931805×10^-1,2.028343439×10^0,-1.142006874×10^0
6.605602875×10^0,-5.943026543×10^-1,1.777343512×10^0,-1.330748677×10^0
6.615552875×10^0,-6.616614461×10^-1,1.734533668×10^0,-1.527965069×10^0
6.625502875×10^0,-5.943827629×10^-1,1.916462183×10^0,-1.625136018×10^0
6.635452875×10^0,-6.401414871×10^-1,1.464112282×10^0,-1.245278478×10^0
6.645402875×10^0,-8.449868560×10^-1,-7.477384806×10^-1,-2.792352140×10^-1
6.655352875×10^0,-1.273103595×10^0,-2.728631020×10^0,5.629439354×10^-1
6.665302875×10^0,-1.774354696×10^0,-2.682073116×10^0,4.779125154×10^-1
6.675252875×10^0,-1.498439789×10^0,-1.729897618×10^0,-3.679554164×10^-2
6.685202875×10^0,-5.222594142×10^-1,-3.606251478×10^-1,-1.905608028×10^-1
6.695152875×10^0,2.242320925×10^-1,7.863160968×10^-1,3.883083537×10^-2
6.705102875×10^0,4.625340402×10^-1,1.519332051×10^0,3.003608882×10^-1
6.715052875×10^0,3.607392311×10^-1,1.808415532×10^0,5.417913198×10^-1
6.725002875×10^0,9.638446569×10^-2,1.627707124×10^0,6.794348955×10^-1
6.734952875×10^0,-1.952724159×10^-1,1.121630311×10^0,6.496461034×10^-1
6.744902875×10^0,-4.686154425×10^-1,5.065655708×10^-1,5.841298699×10^-1
6.754852875×10^0,-6.882487535×10^-1,3.345180303×10^-2,5.431038737×10^-1
6.764802875×10^0,-7.738295794×10^-1,-2.459291667×10^-1,5.039225817×10^-1
6.774752875×10^0,-7.655058503×10^-1,-4.347973764×10^-1,4.740863740×10^-1
6.784702875×10^0,-6.998871565×10^-1,-5.755887628×10^-1,4.686836600×10^-1
6.794652875×10^0,-5.954792500×10^-1,-6.783327460×10^-1,4.932590425×10^-1
6.804602875×10^0,-4.537102580×10^-1,-7.108324766×10^-1,5.501182079×10^-1
6.814552875×10^0,-2.749801874×10^-1,-6.546610594×10^-1,6.108702421×10^-1
6.824502875×10^0,-9.539863467×10^-2,-5.427837372×10^-1,6.709951758×10^-1
6.834452875×10^0,4.663413763×10^-2,-4.475291371×10^-1,7.122432590×10^-1
6.844401875×10^0,1.390529126×10^-1,-4.309882224×10^-1,7.311578989×10^-1
6.854351875×10^0,2.142744362×10^-1,-5.132638812×10^-1,7.220272422×10^-1
6.864301875×10^0,3.257666826×10^-1,-6.619463563×10^-1,7.049571276×10^-1
6.874251875×10^0,5.080683231×10^-1,-7.446657419×10^-1,6.781249642×10^-1
6.884201875×10^0,7.167865038×10^-1,-6.195094585×10^-1,6.488416791×10^-1
6.894151875×10^0,8.902952075×10^-1,-3.597053289×10^-1,5.984863639×10^-1
6.904101875×10^0,9.852045774×10^-1,-8.283639699×10^-2,5.225481987×10^-1
6.914051875×10^0,9.818886518×10^-1,1.425890177×10^-1,4.145242274×10^-1
6.924001875×10^0,8.784431815×10^-1,2.981672585×10^-1,3.240764439×10^-1
6.933951875×10^0,7.368165255×10^-1,3.648821115×10^-1,2.749530971×10^-1
6.943901875×10^0,6.217688322×10^-1,2.556385994×10^-1,2.591342628×10^-1
6.953851875×10^0,5.823601484×10^-1,-7.270120084×10^-2,2.557533681×10^-1
6.963801875×10^0,6.317282319×10^-1,-5.705299973×10^-1,2.370260060×10^-1
6.973751875×10^0,7.318050265×10^-1,-1.068909764×10^0,1.874675155×10^-1
6.983701875×10^0,8.093628883×10^-1,-1.383313775×10^0,1.066262051×10^-1
6.993651875×10^0,8.598702550×10^-1,-1.504520297×10^0,1.686206320×10^-3
7.003601875×10^0,8.609380126×10^-1,-1.383259535×10^0,-1.271087229×10^-1
7.013551875×10^0,8.129433393×10^-1,-1.116000414×10^0,-2.652508914×10^-1
7.023501875×10^0,6.811257005×10^-1,-7.547438741×10^-1,-4.082685709×10^-1
7.033451875×10^0,4.976693094×10^-1,-4.072988033×10^-1,-5.463142991×10^-1
7.043401875×10^0,2.763870955×10^-1,-1.516330987×10^-1,-6.862093210×10^-1
7.053351875×10^0,7.738958299×10^-2,1.942892745×10^-2,-8.147308230×10^-1
7.063301875×10^0,-5.912252888×10^-2,1.590903550×10^-1,-9.384909868×10^-1
7.073251875×10^0,-7.983393967×10^-2,2.567729652×10^-1,-1.052840948×10^0
7.083200875×10^0,5.001287907×10^-2,3.283218443×10^-1,-1.118340492×10^0
7.093150875×10^0,3.108687103×10^-1,5.778688788×10^-1,-1.222340107×10^0
7.103100875×10^0,5.948162675×10^-1,9.759821296×10^-1,-1.379131079×10^0
7.113050875×10^0,4.670082331×10^-1,1.137891889×10^0,-1.553395271×10^0
7.123000875×10^0,1.613929123×10^-1,1.235154629×10^0,-1.738029122×10^0
7.132950875×10^0,-7.526037097×10^-2,1.499684095×10^0,-1.984357357×10^0
7.142900875×10^0,-1.677067131×10^-1,1.889031410×10^0,-2.257088661×10^0
7.152850875×10^0,-2.687848806×10^-1,2.296759605×10^0,-2.334683418×10^0
7.162800875×10^0,-4.966871440×10^-1,1.799814105×10^0,-1.910127282×10^0
7.172750875×10^0,-7.908838987×10^-1,1.161729097×10^-1,-9.257059097×10^-1
7.182700875×10^0,-1.241256356×10^0,-1.373403549×10^0,-1.564195380×10^-2
7.192650875×10^0,-1.578513503×10^0,-1.792964697×10^0,2.308746129×10^-1
7.202600875×10^0,-1.127346396×10^0,-1.334048629×10^0,3.856183589×10^-1
7.212550875×10^0,-1.614373475×10^-1,-6.382389367×10^-2,3.954195976×10^-1
7.222500875×10^0,4.827095866×10^-1,1.289939404×10^0,3.369100392×10^-1
7.232450875×10^0,5.478897095×10^-1,1.882007003×10^0,4.367474318×10^-1
7.242400083×10^0,2.173408419×10^-1,1.636157393×10^0,6.197867990×10^-1
7.252350083×10^0,-2.797256708×10^-1,9.093436599×10^-1,7.141745090×10^-1
7.262300083×10^0,-6.888965368×10^-1,-3.353738412×10^-2,7.347349524×10^-1
7.272250083×10^0,-8.307860494×10^-1,-7.806646228×10^-1,7.272977829×10^-1
7.282200083×10^0,-7.693126202×10^-1,-1.101052880×10^0,8.032416105×10^-1
7.292150083×10^0,-6.637028456×10^-1,-1.201524377×10^0,9.016025066×10^-1
7.302100083×10^0,-5.591266751×10^-1,-1.192109942×10^0,9.734104276×10^-1
7.312050083×10^0,-4.584267139×10^-1,-1.130682826×10^0,1.002900720×10^0
7.322000083×10^0,-3.774567246×10^-1,-1.027616382×10^0,9.957008362×10^-1
7.331950083×10^0,-3.160780668×10^-1,-9.221541882×10^-1,9.563851357×10^-1
7.341899083×10^0,-2.667007148×10^-1,-8.251224756×10^-1,9.028271437×10^-1
7.351849083×10^0,-2.295695692×10^-1,-7.298223376×10^-1,8.537077904×10^-1
7.361799083×10^0,-1.896783113×10^-1,-6.356290579×10^-1,7.995206714×10^-1
7.371749083×10^0,-1.354291886×10^-1,-5.541445613×10^-1,7.697156668×10^-1
7.381699083×10^0,-2.279239520×10^-2,-5.706708431×10^-1,7.744020224×10^-1
7.391649083×10^0,1.007130370×10^-1,-6.086760163×10^-1,8.098798394×10^-1
7.401599083×10^0,1.865381598×10^-1,-5.669314861×10^-1,8.631277680×10^-1
7.411549083×10^0,1.767324060×10^-1,-3.629365563×10^-1,9.180195332×10^-1
7.421499083×10^0,1.123303622×10^-1,-9.804607183×10^-2,9.238086939×10^-1
7.431449083×10^0,8.041797578×10^-2,9.499875456×10^-2,8.499262333×10^-1
7.441399083×10^0,8.462744206×10^-2,1.530311406×10^-1,7.202293277×10^-1
7.451349083×10^0,9.499033540×10^-2,6.917138398×10^-2,5.911318064×10^-1
7.461299083×10^0,9.846314788×10^-2,-1.328356117×10^-1,4.924036264×10^-1
7.471249083×10^0,9.921868891×10^-2,-4.482606947×10^-1,4.285838902×10^-1
7.481199083×10^0,1.043669432×10^-1,-7.942138910×10^-1,3.902561665×10^-1
7.491149083×10^0,1.423279047×10^-1,-1.112225652×10^0,3.576188684×10^-1
7.501099083×10^0,2.152986079×10^-1,-1.362690330×10^0,2.992026210×10^-1
7.511049083×10^0,2.944530845×10^-1,-1.516971231×10^0,1.854936332×10^-1
7.520999083×10^0,3.355432451×10^-1,-1.556074977×10^0,2.912898920×10^-2
7.530949083×10^0,3.119577765×10^-1,-1.428237081×10^0,-1.508847177×10^-1
7.540899083×10^0,2.366398275×10^-1,-1.143767238×10^0,-3.407820165×10^-1
7.550849083×10^0,1.263615340×10^-1,-7.263817787×10^-1,-5.174664855×10^-1
7.560798083×10^0,-9.712719359×10^-3,-2.433353513×10^-1,-6.773055792×10^-1
7.570748083×10^0,-1.542400867×10^-1,1.819331199×10^-1,-8.282745481×10^-1
7.580698083×10^0,-2.932793498×10^-1,4.633256197×10^-1,-9.339888096×10^-1
7.590648083×10^0,-3.851285875×10^-1,5.687902570×10^-1,-9.655139446×10^-1
7.600598083×10^0,-3.805921674×10^-1,5.449568033×10^-1,-1.017192602×10^0
7.610548083×10^0,-3.105598092×10^-1,5.234640241×10^-1,-1.149644136×10^0
7.620498083×10^0,-1.953639090×10^-1,5.276215076×10^-1,-1.334329724×10^0
7.630448083×10^0,1.041456033×10^-2,6.082292795×10^-1,-1.533031106×10^0
7.640398083×10^0,4.621217549×10^-1,9.372289777×10^-1,-1.774268150×10^0
7.650348083×10^0,4.689317048×10^-1,1.464972615×10^0,-2.010112762×10^0
7.660298083×10^0,4.851688147×10^-1,1.585226536×10^0,-2.156703711×10^0
7.670248083×10^0,1.147701740×10^0,1.573588252×10^-1,-2.059035778×10^0
7.680198083×10^0,1.425926924×10^0,-1.977232456×10^0,-1.334085941×10^0
7.690148083×10^0,8.403851390×10^-1,-3.333028316×10^0,-8.867834508×10^-2
7.700098083×10^0,1.100441441×10^-2,-3.211793900×10^0,3.205088675×10^-1
7.710048083×10^0,1.882288838×10^-3,-2.171152592×10^0,-3.206274509×10^-1
7.719998083×10^0,4.491758347×10^-1,-1.194734693×10^0,-4.356441498×10^-1
7.729948083×10^0,7.463880181×10^-1,-1.843036711×10^-1,1.397235394×10^-1
7.739898083×10^0,7.699263096×10^-1,7.352645993×10^-1,9.236888289×10^-1
7.749848083×10^0,5.838214159×10^-1,1.325577140×10^0,1.280958056×10^0
7.759798083×10^0,3.308977187×10^-1,1.667184353×10^0,1.436519504×10^0
7.769748083×10^0,-2.034979686×10^-2,1.765915751×10^0,1.450629115×10^0
7.779698083×10^0,-3.799037039×10^-1,1.846339107×10^0,1.357036352×10^0
7.789648083×10^0,-6.738101840×10^-1,1.900545120×10^0,1.233282447×10^0
7.799598083×10^0,-8.840412498×10^-1,1.801406264×10^0,1.093935490×10^0
7.809547083×10^0,-1.040427685×10^0,1.399176478×10^0,9.555298686×10^-1
7.819497083×10^0,-1.151336312×10^0,7.793866396×10^-1,8.109643459×10^-1
7.829447083×10^0,-1.195144773×10^0,7.951909304×10^-2,6.568371058×10^-1
7.839397083×10^0,-1.099968314×10^0,-4.476103783×10^-1,4.552471042×10^-1
7.849347083×10^0,-9.156474471×10^-1,-6.888157725×10^-1,2.991254032×10^-1
7.859297083×10^0,-7.446480989×10^-1,-6.763793230×10^-1,2.574077547×10^-1
7.869247083×10^0,-6.032720804×10^-1,-6.006746888×10^-1,3.042836487×10^-1
7.879197083×10^0,-4.290370941×10^-1,-5.256550908×10^-1,3.691204190×10^-1
7.889147083×10^0,-2.577154040×10^-1,-4.509718120×10^-1,4.222337008×10^-1
7.899097083×10^0,-1.051765829×10^-1,-3.641048670×10^-1,4.736802578×10^-1
7.909047083×10^0,-5.888347048×10^-3,-2.234971374×10^-1,5.281248689×10^-1
7.918997083×10^0,2.695831098×10^-2,-4.808037076×10^-3,5.858612657×10^-1
7.928947083×10^0,2.556041814×10^-2,1.674129963×10^-1,6.156481504×10^-1
7.938897083×10^0,2.075488865×10^-2,2.580092549×10^-1,6.417289972×10^-1
7.948847083×10^0,5.188165233×10^-2,2.734563947×10^-1,6.577705145×10^-1
7.958797083×10^0,1.261521876×10^-1,2.673588097×10^-1,6.655339003×10^-1
7.968747083×10^0,2.255735844×10^-1,2.495789975×10^-1,6.679559946×10^-1
7.978697083×10^0,3.245563507×10^-1,2.083865553×10^-1,6.580390930×10^-1
7.988647083×10^0,3.894003332×10^-1,1.437013149×10^-1,6.376081705×10^-1
7.998597083×10^0,4.335843325×10^-1,8.612845838×10^-2,6.076309085×10^-1
8.008547083×10^0,4.641462266×10^-1,3.169584647×10^-2,5.666086078×10^-1
8.018497083×10^0,4.764326215×10^-1,-2.080594562×10^-2,5.238841772×10^-1
8.028446083×10^0,4.997864366×10^-1,-9.855000675×10^-2,4.850065410×10^-1
8.038396083×10^0,5.480886698×10^-1,-2.008455545×10^-1,4.395913184×10^-1
8.048346083×10^0,6.556270719×10^-1,-3.561632633×10^-1,3.850924075×10^-1
8.058296083×10^0,8.652073145×10^-1,-6.405519843×10^-1,3.220145404×10^-1
8.068246083×10^0,1.152984500×10^0,-1.073201895×10^0,2.278949618×10^-1
8.078196083×10^0,1.325858831×10^0,-1.439379811×10^0,8.529846370×10^-2
8.088146083×10^0,1.298290610×10^0,-1.620365500×10^0,-9.450352192×10^-2
8.098096083×10^0,1.135514855×10^0,-1.642212749×10^0,-2.821607590×10^-1
8.108046083×10^0,8.687040210×10^-1,-1.539636254×10^0,-4.670850635×10^-1
8.117996083×10^0,5.222722292×10^-1,-1.382535458×10^0,-6.550287604×10^-1
8.127946083×10^0,1.228484139×10^-1,-1.177321553×10^0,-8.638234735×10^-1
8.137896083×10^0,-2.978978455×10^-1,-8.849764466×10^-1,-1.097066402×10^0
8.147846083×10^0,-6.870802641×10^-1,-4.001439810×10^-1,-1.346434355×10^0
8.157796083×10^0,-9.590379000×10^-1,3.543808162×10^-1,-1.570942163×10^0
8.167746083×10^0,-1.014048934×10^0,1.251218200×10^0,-1.766843200×10^0
8.177696083×10^0,-7.730008960×10^-1,2.059437513×10^0,-1.965334773×10^0
8.187646083×10^0,-9.588126093×10^-2,2.813840866×10^0,-2.235458851×10^0
8.197596083×10^0,2.879111767×10^-1,3.061210394×10^0,-2.479516983×10^0
8.207546083×10^0,3.188504577×10^-1,2.566632986×10^0,-2.551693916×10^0
8.217496083×10^0,4.429952502×10^-1,1.576424718×10^0,-2.477831125×10^0
8.227446083×10^0,5.043864846×10^-1,6.397273540×10^-1,-1.932581425×10^0
8.237396333×10^0,-1.261012908×10^-2,-3.727647364×10^-1,-7.756369114×10^-1
8.247345333×10^0,-9.152049422×10^-1,-1.451994538×10^0,4.736421108×10^-1
8.257295333×10^0,-1.256260991×10^0,-2.129620314×10^0,6.678815484×10^-1
8.267245333×10^0,-7.077898979×10^-1,-1.369287372×10^0,3.441202641×10^-1
8.277195333×10^0,1.732286066×10^-1,-2.577157319×10^-1,3.992490768×10^-1
8.287145333×10^0,6.839709282×10^-1,5.370823145×10^-1,6.439470053×10^-1
8.297095333×10^0,5.935183167×10^-1,9.920126200×10^-1,8.722457886×10^-1
8.307045333×10^0,1.876653135×10^-1,1.066375613×10^0,9.682109356×10^-1
8.316995333×10^0,-1.545834541×10^-1,9.784084558×10^-1,1.001856446×10^0
8.326945333×10^0,-3.466402590×10^-1,8.776456118×10^-1,9.097768068×10^-1
8.336895333×10^0,-4.462378323×10^-1,6.009900570×10^-1,7.779997587×10^-1
8.346845333×10^0,-5.840162635×10^-1,1.592381895×10^-1,6.764222980×10^-1
8.356795333×10^0,-7.595478296×10^-1,-1.846881211×10^-1,5.900578499×10^-1
8.366745333×10^0,-8.860461116×10^-1,-3.703977764×10^-1,5.560429096×10^-1
8.376695333×10^0,-9.305730462×10^-1,-4.675491154×10^-1,5.743284225×10^-1
8.386645333×10^0,-8.997861147×10^-1,-5.725474358×10^-1,6.034202576×10^-1
8.396595333×10^0,-8.254797459×10^-1,-6.798046231×10^-1,6.060956120×10^-1
8.406545333×10^0,-7.274290919×10^-1,-7.608091831×10^-1,5.883336067×10^-1
8.416495333×10^0,-6.543079019×10^-1,-7.230573893×10^-1,6.000532508×10^-1
8.426445333×10^0,-6.815355420×10^-1,-4.065449834×10^-1,6.246554852×10^-1
8.436395333×10^0,-6.855924129×10^-1,-2.564021759×10^-2,6.137902737×10^-1
8.446345333×10^0,-5.451005697×10^-1,2.546521425×10^-1,5.704316497×10^-1
8.456295333×10^0,-2.946341634×10^-1,4.635415375×10^-1,5.332608819×10^-1
8.466245333×10^0,-3.217883408×10^-2,5.719212294×10^-1,5.070396662×10^-1
8.476195333×10^0,1.772383153×10^-1,5.552427173×10^-1,4.881646335×10^-1
8.486144333×10^0,3.284243643×10^-1,4.550393522×10^-1,4.635245204×10^-1
8.496094333×10^0,4.315008521×10^-1,3.297590017×10^-1,4.122756124×10^-1
8.506044333×10^0,4.930509925×10^-1,2.323655933×10^-1,3.567880988×10^-1
8.515994333×10^0,5.027574897×10^-1,2.106569111×10^-1,3.185971081×10^-1
8.525944333×10^0,4.567633867×10^-1,2.249069512×10^-1,2.624672651×10^-1
8.535894333×10^0,3.994687796×10^-1,2.570607364×10^-1,1.664638519×10^-1
8.545844333×10^0,3.653947115×10^-1,2.854984999×10^-1,4.547591507×10^-2
8.555794333×10^0,3.348551095×10^-1,2.455731481×10^-1,-6.707023829×10^-2
8.565744333×10^0,3.025613427×10^-1,1.118561029×10^-1,-1.583774984×10^-1
8.575694333×10^0,3.143193722×10^-1,-1.181892231×10^-1,-2.389556319×10^-1
8.585644333×10^0,3.820582032×10^-1,-4.356694520×10^-1,-3.210790157×10^-1
8.595594333×10^0,4.721003175×10^-1,-7.430135012×10^-1,-3.728521466×10^-1
8.605544333×10^0,5.301313996×10^-1,-9.273138642×10^-1,-4.355043471×10^-1
8.615494333×10^0,5.196615458×10^-1,-9.545683861×10^-1,-5.135062337×10^-1
8.625444333×10^0,4.363035262×10^-1,-8.609396815×10^-1,-5.806450844×10^-1
8.635394333×10^0,3.045223653×10^-1,-6.553975344×10^-1,-6.238622069×10^-1
8.645344333×10^0,1.623604447×10^-1,-3.415802121×10^-1,-6.546366215×10^-1
8.655294333×10^0,6.464937329×10^-2,2.892715484×10^-2,-7.217772603×10^-1
8.665244333×10^0,2.125555649×10^-2,3.584589660×10^-1,-8.411958218×10^-1
8.675194333×10^0,5.374741554×10^-2,6.091011167×10^-1,-1.000044823×10^0
8.685144333×10^0,1.445393711×10^-1,7.990005016×10^-1,-1.156952381×10^0
8.695093333×10^0,2.922441065×10^-1,1.018308520×10^0,-1.299036384×10^0
8.705043333×10^0,6.566542983×10^-1,1.517723680×10^0,-1.440215707×10^0
8.714993333×10^0,7.882227302×10^-1,1.721610665×10^0,-1.484051108×10^0
8.724943333×10^0,6.416777372×10^-1,1.434684038×10^0,-1.463913918×10^0
8.734893333×10^0,7.654111981×10^-1,8.866208196×10^-1,-1.403883696×10^0
8.744843333×10^0,1.142596126×10^0,-4.718366265×10^-1,-1.129901648×10^0
8.754793333×10^0,1.081786990×10^0,-2.037166834×10^0,-5.739937425×10^-1
8.764743333×10^0,3.445350826×10^-1,-2.816749096×10^0,-1.380673051×10^-1
8.774693333×10^0,-2.730915323×10^-2,-3.152300596×10^0,-1.713415533×10^-1
8.784643333×10^0,2.914978564×10^-1,-3.208755970×10^0,-7.419502735×10^-2
8.794593333×10^0,5.333490968×10^-1,-2.026596546×10^0,1.177155674×10^-1
8.804543333×10^0,7.917721272×10^-1,-5.226126909×10^-1,5.447095037×10^-1
8.814493333×10^0,8.370546103×10^-1,6.642685533×10^-1,1.009786725×10^0
8.824443333×10^0,4.061013758×10^-1,1.360300899×10^0,1.169689298×10^0
8.834393333×10^0,-1.718221158×10^-1,1.873897433×10^0,1.127946615×10^0
8.844343333×10^0,-6.354104877×10^-1,2.179391146×10^0,1.060930490×10^0
8.854293333×10^0,-9.602500796×10^-1,2.201834440×10^0,9.881401658×10^-1
8.864243333×10^0,-1.157466650×10^0,1.883923769×10^0,9.047701955×10^-1
8.874193333×10^0,-1.246011496×10^0,1.360004425×10^0,7.657853961×10^-1
8.884143333×10^0,-1.313031793×10^0,7.525059581×10^-1,6.135439277×10^-1
8.894093333×10^0,-1.453044295×10^0,1.851047873×10^-1,5.198681951×10^-1
8.904043333×10^0,-1.566758633×10^0,-1.668204963×10^-1,4.796664119×10^-1
8.913993333×10^0,-1.639288902×10^0,-3.853169382×10^-1,4.500473738×10^-1
8.923942333×10^0,-1.593809485×10^0,-5.339778066×10^-1,4.829251766×10^-1
8.933892333×10^0,-1.350210309×10^0,-7.046357989×10^-1,5.507392287×10^-1
8.943842333×10^0,-1.007102728×10^0,-9.000324607×10^-1,6.039736867×10^-1
8.953792333×10^0,-6.539535522×10^-1,-1.069710255×10^0,6.604296565×10^-1
8.963742333×10^0,-3.357628286×10^-1,-1.200644135×10^0,7.153595090×10^-1
8.973692333×10^0,-9.217721224×10^-2,-1.222825885×10^0,7.494289875×10^-1
8.983642333×10^0,3.414583206×10^-2,-1.158943295×10^0,7.591643929×10^-1
8.993592333×10^0,6.745023280×10^-2,-1.059244633×10^0,7.185268402×10^-1
9.003542333×10^0,1.436411124×10^-2,-8.540288210×10^-1,6.572461724×10^-1
9.013492333×10^0,-3.766480088×10^-2,-5.148769021×10^-1,6.142549515×10^-1
9.023442333×10^0,2.303263731×10^-2,-1.800022572×10^-1,5.791968703×10^-1
9.033392333×10^0,1.652662009×10^-1,1.134206653×10^-1,5.592686534×10^-1
9.043342333×10^0,3.034323156×10^-1,3.681067526×10^-1,5.396723151×10^-1
9.053292333×10^0,3.917128444×10^-1,5.732039213×10^-1,5.273819566×10^-1
9.063242333×10^0,4.307776690×10^-1,7.041467428×10^-1,5.237355828×10^-1
9.073192333×10^0,4.343390167×10^-1,7.543663383×10^-1,5.285136700×10^-1
9.083142333×10^0,4.539033771×10^-1,6.909740567×10^-1,5.356099010×10^-1
9.093092333×10^0,5.730579495×10^-1,4.324071705×10^-1,5.341923237×10^-1
9.103042333×10^0,7.683669925×10^-1,-4.245708138×10^-2,5.106577277×10^-1
9.112992333×10^0,9.324155450×10^-1,-5.957448483×10^-1,4.514390230×10^-1
9.122942333×10^0,1.017892003×10^0,-1.045933843×10^0,3.690011203×10^-1
9.132892333×10^0,1.034130812×10^0,-1.299861193×10^0,2.705096006×10^-1
9.142842333×10^0,1.024215102×10^0,-1.345860124×10^0,1.642438769×10^-1
9.152791333×10^0,1.003095269×10^0,-1.193193436×10^0,5.213189870×10^-2
9.162741333×10^0,9.678283930×10^-1,-8.631630540×10^-1,-7.817018032×10^-2
9.172691333×10^0,8.968148232×10^-1,-4.229144454×10^-1,-2.182322592×10^-1
9.182641333×10^0,7.535087466×10^-1,4.040315002×10^-2,-3.724372685×10^-1
9.192591333×10^0,5.053893924×10^-1,4.874706268×10^-1,-5.295238495×10^-1
9.202541333×10^0,2.667272389×10^-1,7.381566763×10^-1,-6.502295136×10^-1
9.212491333×10^0,1.324334592×10^-1,8.318787217×10^-1,-7.959029675×10^-1
9.222441333×10^0,1.528119743×10^-1,7.735717297×10^-1,-9.922722578×10^-1
9.232391333×10^0,4.152862728×10^-1,8.111883998×10^-1,-1.273198485×10^0
9.242341958×10^0,2.240931541×10^-1,1.459735274×10^0,-1.519844651×10^0
9.252291958×10^0,2.833126783×10^-1,1.283592224×10^0,-1.771150827×10^0
9.262241958×10^0,1.411085010×10^0,-3.291118443×10^-1,-1.942187071×10^0
9.272191958×10^0,2.446539879×10^0,-1.758002043×10^0,-1.724870801×10^0
9.282141958×10^0,1.687107205×10^0,-1.918580532×10^0,-1.116531253×10^0
9.292091958×10^0,2.351954430×10^-1,-2.630865812×10^0,-4.925771058×10^-1
9.302041958×10^0,1.956706792×10^-1,-1.648081899×10^0,-1.848222874×10^-2
9.311991958×10^0,4.293926656×10^-1,4.824513495×10^-1,3.284411132×10^-1
9.321941958×10^0,4.259523749×10^-1,1.717101336×10^0,4.561537802×10^-1
9.331891958×10^0,2.667883635×10^-1,1.481108189×10^0,5.487236977×10^-1
9.341841958×10^0,-1.635401249×10^-1,9.055247307×10^-1,7.895988822×10^-1
9.351791958×10^0,-7.492352724×10^-1,9.132972360×10^-1,1.131423116×10^0
9.361741958×10^0,-1.194083214×10^0,9.614317417×10^-1,1.313751340×10^0
9.371690958×10^0,-1.419585109×10^0,9.181103110×10^-1,1.254145622×10^0
9.381640958×10^0,-1.541572809×10^0,7.108069062×10^-1,1.077756763×10^0
9.391590958×10^0,-1.630815744×10^0,3.146093488×10^-1,8.947247863×10^-1
9.401540958×10^0,-1.593899727×10^0,-9.364499897×10^-2,6.289349198×10^-1
9.411490958×10^0,-1.360740423×10^0,-4.484731257×10^-1,3.582825363×10^-1
9.421440958×10^0,-1.157847524×10^0,-8.095125556×10^-1,2.183358222×10^-1
9.431390958×10^0,-1.067921281×10^0,-9.731568098×10^-1,1.459478140×10^-1
9.441340958×10^0,-1.034348726×10^0,-9.387855530×10^-1,1.142798886×10^-1
9.451290958×10^0,-1.019118309×10^0,-8.331393600×10^-1,9.822157025×10^-2
9.461240958×10^0,-1.000234365×10^0,-7.178583145×10^-1,9.052077681×10^-2
9.471190958×10^0,-9.479315877×10^-1,-6.405000687×10^-1,9.650410712×10^-2
9.481140958×10^0,-8.399987221×10^-1,-6.478397250×10^-1,9.357915819×10^-2
9.491090958×10^0,-6.955287457×10^-1,-6.683261991×10^-1,4.466158897×10^-2
9.501040958×10^0,-5.568177104×10^-1,-5.596663356×10^-1,-6.059914827×10^-3
9.510990958×10^0,-4.713829756×10^-1,-5.163699761×10^-2,-2.071217075×10^-2
9.520940958×10^0,-3.740782738×10^-1,6.174252629×10^-1,-5.540597066×10^-2
9.530890958×10^0,-1.566501856×10^-1,1.018021226×10^0,-7.357122749×10^-2
9.540840958×10^0,1.064922288×10^-1,1.120347381×10^0,-9.128151089×10^-2
9.550790958×10^0,2.947292924×10^-1,9.425585270×10^-1,-1.241068467×10^-1
9.560740958×10^0,3.644620478×10^-1,6.407025456×10^-1,-1.569028795×10^-1
9.570690958×10^0,3.601718843×10^-1,3.458972871×10^-1,-1.685282886×10^-1
9.580640958×10^0,3.126696050×10^-1,9.031957388×10^-2,-1.605161577×10^-1
9.590589958×10^0,2.541184127×10^-1,-8.658862114×10^-2,-1.504816413×10^-1
9.600539958×10^0,1.976737678×10^-1,-2.070529908×10^-1,-1.390146017×10^-1
9.610489958×10^0,1.514006406×10^-1,-3.109636903×10^-1,-1.232053712×10^-1
9.620439958×10^0,1.368224919×10^-1,-4.322943985×10^-1,-1.004302800×10^-1
9.630389958×10^0,1.604640037×10^-1,-5.628404617×10^-1,-8.145748079×10^-2
