"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.955792083×10^-1,5.140310669×10^-1,-2.252815247×10^-1,9.842632141×10^0
4.055292083×10^-1,4.948709106×10^-1,-2.423460388×10^-1,9.824519806×10^0
4.154792083×10^-1,5.014572144×10^-1,-2.237846375×10^-1,9.825268250×10^0
4.254292083×10^-1,5.239105225×10^-1,-2.490820312×10^-1,9.810000000×10^0
4.353792083×10^-1,5.420228577×10^-1,-2.471360779×10^-1,9.834399261×10^0
4.453292083×10^-1,5.471122742×10^-1,-2.195933533×10^-1,9.824519806×10^0
4.552792083×10^-1,5.207670593×10^-1,-2.659968567×10^-1,9.807006226×10^0
4.652292083×10^-1,2.652484131×10^-1,-3.525169373×10^-1,9.806108093×10^0
4.751792083×10^-1,3.472778320×10^-2,-4.270619202×10^-1,9.642797699×10^0
4.851292083×10^-1,4.700225830×10^-1,-2.990780640×10^-1,9.461524658×10^0
4.950792083×10^-1,9.433383179×10^-1,-7.095245361×10^-2,9.554331665×10^0
5.050292083×10^-1,1.128652954×10^0,4.999603271×10^-2,9.979447632×10^0
5.149792083×10^-1,6.123765564×10^-1,-1.603166199×10^-1,1.019260437×10^1
5.249292083×10^-1,4.240681458×10^-1,-1.640588379×10^-1,1.004755600×10^1
5.348792083×10^-1,2.493814087×10^-1,-5.478607178×10^-2,9.786199493×10^0
5.448292083×10^-1,1.216969299×10^-1,-1.919009399×10^-1,9.679172058×10^0
5.547792083×10^-1,5.852828979×10^-2,-2.221380615×10^-1,9.799970856×10^0
5.647292083×10^-1,1.257385254×10^-2,3.891906738×10^-3,9.830657043×10^0
5.746792083×10^-1,-1.743873596×10^-1,2.920426941×10^-1,9.810149689×10^0
5.846292083×10^-1,-7.274871826×10^-2,4.126918030×10^-1,9.712852020×10^0
5.945792083×10^-1,2.567161560×10^-1,4.137396240×10^-1,9.716145172×10^0
6.045292083×10^-1,8.749305725×10^-1,1.161584473×10^-1,9.728569336×10^0
6.144792083×10^-1,1.342707825×10^0,-5.251080322×10^-1,9.649234314×10^0
6.244292083×10^-1,1.242266693×10^0,-1.133592682×10^0,9.686057739×10^0
6.343792083×10^-1,9.972262573×10^-1,-1.430425415×10^0,9.735005951×10^0
6.443292083×10^-1,6.527925110×10^-1,-8.975335693×10^-1,9.959089966×10^0
6.542792083×10^-1,5.292993164×10^-1,-5.867797852×10^-2,1.025427612×10^1
6.642292083×10^-1,7.039860535×10^-1,-2.188449097×10^-1,1.015503250×10^1
6.741782083×10^-1,7.241940308×10^-1,-4.095483398×10^-1,1.004695724×10^1
6.841282083×10^-1,7.125183105×10^-1,-2.011816406×10^-1,1.007195526×10^1
6.940782083×10^-1,6.972500610×10^-1,-1.384620667×10^-1,9.896520081×10^0
7.040282083×10^-1,5.960604858×10^-1,-2.326162720×10^-1,9.776619415×10^0
7.139782083×10^-1,4.819976807×10^-1,-2.844085693×10^-1,9.813143463×10^0
7.239282083×10^-1,5.114863586×10^-1,-1.790277100×10^-1,9.804162140×10^0
7.338782083×10^-1,6.313870239×10^-1,-7.783813477×10^-2,9.913734283×10^0
7.438282083×10^-1,6.873706055×10^-1,-1.121168518×10^-1,9.950258331×10^0
7.537782083×10^-1,6.715036011×10^-1,-1.790277100×10^-1,9.808353424×10^0
7.637282083×10^-1,5.965095520×10^-1,-1.796264648×10^-1,9.753267975×10^0
7.736782083×10^-1,4.492158508×10^-1,-1.263372803×10^-1,9.806557159×10^0
7.836282083×10^-1,6.120771790×10^-1,-2.469863892×10^-2,9.778864746×10^0
7.935782083×10^-1,7.921527100×10^-1,1.197509766×10^-3,9.652976532×10^0
8.035282083×10^-1,7.334747314×10^-1,-5.613327026×10^-2,9.661658478×10^0
8.134782083×10^-1,6.300398254×10^-1,-1.489402771×10^-1,9.701775055×10^0
8.234282083×10^-1,5.872288513×10^-1,3.278182983×10^-2,9.817484436×10^0
8.333782083×10^-1,6.195616150×10^-1,1.389111328×10^-1,9.994715881×10^0
8.433282083×10^-1,6.827302551×10^-1,-2.125579834×10^-2,9.992021484×10^0
8.532782083×10^-1,8.015830994×10^-1,-1.050814819×10^-1,9.893226929×10^0
8.632282083×10^-1,7.855664063×10^-1,-1.188528442×10^-1,9.800419922×10^0
8.731782083×10^-1,7.661068726×10^-1,-9.535171509×10^-2,9.703421631×10^0
8.831282083×10^-1,8.418493652×10^-1,-2.634521484×10^-2,9.603130188×10^0
8.930782083×10^-1,7.014413452×10^-1,9.550140381×10^-2,9.606123962×10^0
9.030282083×10^-1,7.466473389×10^-1,8.023315430×10^-2,9.703421631×10^0
9.129782083×10^-1,9.818083191×10^-1,1.616638184×10^-2,9.693542175×10^0
9.229282083×10^-1,9.038204956×10^-1,-9.744735718×10^-2,9.810598755×10^0
9.328782083×10^-1,7.285350037×10^-1,-1.475930786×10^-1,9.919572144×10^0
9.428282083×10^-1,7.649093628×10^-1,-8.427474976×10^-2,9.937534790×10^0
9.527782083×10^-1,7.704478455×10^-1,-4.655319214×10^-2,1.006551865×10^1
9.627282083×10^-1,1.012195129×10^0,-1.077758789×10^-2,1.008916946×10^1
9.726782083×10^-1,1.060544586×10^0,-3.053649902×10^-2,1.000983444×10^1
9.826282083×10^-1,6.924600220×10^-1,-3.667373657×10^-2,9.903555450×10^0
9.925782083×10^-1,8.431965637×10^-1,-4.370910645×10^-2,9.897418213×10^0
1.002528208×10^0,8.794212341×10^-1,-4.340972900×10^-2,9.810449066×10^0
1.012478208×10^0,8.098159790×10^-1,-4.191284180×10^-3,9.673184509×10^0
1.022428208×10^0,7.729925537×10^-1,-5.643264771×10^-2,9.727671204×10^0
1.032378208×10^0,8.104147339×10^-1,-9.774673462×10^-2,9.896819458×10^0
1.042328208×10^0,7.842192078×10^-1,-5.508544922×10^-2,1.002091141×10^1
1.052278208×10^0,7.990383911×10^-1,-8.232879639×10^-3,1.018541931×10^1
1.062228208×10^0,8.569679260×10^-1,-1.407073975×10^-2,1.042087967×10^1
1.072178208×10^0,6.900650024×10^-1,6.586303711×10^-3,1.049033524×10^1
1.082127208×10^0,7.767347717×10^-1,-3.996688843×10^-2,1.026131149×10^1
1.092077208×10^0,1.019829254×10^0,-1.818717957×10^-1,1.003138962×10^1
1.102027208×10^0,8.473878479×10^-1,-1.594184875×10^-1,9.968670044×10^0
1.111977208×10^0,5.779481506×10^-1,-1.059796143×10^-1,9.965825958×10^0
1.121927208×10^0,5.840853882×10^-1,-1.586700439×10^-1,9.931247864×10^0
1.131877208×10^0,4.586462402×10^-1,-2.080673218×10^-1,9.830058289×10^0
1.141827208×10^0,3.926335144×10^-1,-2.486329651×10^-1,9.849517822×10^0
1.151777208×10^0,3.848497009×10^-1,-1.935475159×10^-1,9.864935760×10^0
1.161727208×10^0,3.317102051×10^-1,-7.319778442×10^-2,1.003109024×10^1
1.171677208×10^0,2.722837830×10^-1,-4.625381470×10^-2,1.034124527×10^1
1.181627208×10^0,2.142045593×10^-1,-3.667373657×10^-2,1.058149567×10^1
1.191577208×10^0,1.935475159×10^-1,3.607498169×10^-2,1.071831116×10^1
1.201527208×10^0,6.975494385×10^-2,1.734892273×10^-1,1.099134338×10^1
1.211477208×10^0,-5.598358154×10^-2,1.865121460×10^-1,1.130374374×10^1
1.221427208×10^0,-2.128573608×10^-1,1.306782532×10^-1,1.154429352×10^1
1.231377833×10^0,-3.258723450×10^-1,7.813751221×10^-2,1.187914719×10^1
1.241327833×10^0,-5.279521179×10^-1,-1.670526123×10^-1,1.213571365×10^1
1.251277833×10^0,-4.384382629×10^-1,-2.429447937×10^-1,1.219394257×10^1
1.261227833×10^0,-2.191442871×10^-1,-2.451901245×10^-1,1.226684097×10^1
1.271177833×10^0,-4.143383789×10^-1,-3.528163147×10^-1,1.267324585×10^1
1.281127833×10^0,-8.532257080×10^-1,-4.984634399×10^-1,1.310644501×10^1
1.291077833×10^0,-9.632469177×10^-1,-5.733078003×10^-1,1.299507660×10^1
1.301027833×10^0,-1.055754547×10^0,-6.514453125×10^-1,1.258882141×10^1
1.310977833×10^0,-1.269510040×10^0,-6.520440674×10^-1,1.241024277×10^1
1.320927833×10^0,-1.409618683×10^0,-5.674699402×10^-1,1.219933136×10^1
1.330877833×10^0,-1.449136505×10^0,-4.050576782×10^-1,1.176583282×10^1
1.340827833×10^0,-1.453926544×10^0,-3.543132019×10^-1,1.152618118×10^1
1.350777833×10^0,-2.071392517×10^0,-5.343887329×10^-1,1.166120041×10^1
1.360727833×10^0,-2.956950989×10^0,-7.602690125×10^-1,1.216849548×10^1
1.370677833×10^0,-3.377276917×10^0,-6.337820435×10^-1,1.236982681×10^1
1.380627833×10^0,-3.619173889×10^0,-6.283932495×10^-1,1.211326035×10^1
1.390577833×10^0,-3.995790710×10^0,-9.590556335×10^-1,1.183483932×10^1
1.400527833×10^0,-4.494703217×10^0,-1.288221130×10^0,1.152692963×10^1
1.410477833×10^0,-4.937183075×10^0,-1.575174408×10^0,1.177361664×10^1
1.420427833×10^0,-5.280419312×10^0,-1.838027802×10^0,1.245470032×10^1
1.430377833×10^0,-4.407135315×10^0,-2.583627319×10^0,1.072504715×10^1
1.440327833×10^0,-5.633085938×10^0,-1.513652344×10^0,9.849218445×10^0
1.450277833×10^0,-7.885452118×10^0,3.620970154×10^-1,1.103580093×10^1
1.460226833×10^0,-7.832911377×10^0,3.832031250×10^-1,1.180280594×10^1
1.470176833×10^0,-6.092181244×10^0,-1.935475159×10^-1,1.161015656×10^1
1.480126833×10^0,-4.971761169×10^0,-3.103047180×10^-1,1.118593872×10^1
1.490076833×10^0,-5.166955261×10^0,-2.589614868×10^-2,1.123279129×10^1
1.500026833×10^0,-5.640270996×10^0,2.161505127×10^-1,1.197524734×10^1
1.509976833×10^0,-6.156547394×10^0,5.294490051×10^-1,1.161644348×10^1
1.519926833×10^0,-6.250102844×10^0,6.489006042×10^-1,1.072744217×10^1
1.529876833×10^0,-6.039939880×10^0,6.539900208×10^-1,1.031624725×10^1
1.539826833×10^0,-5.800886993×10^0,7.782316589×10^-1,9.747729492×10^0
1.549776833×10^0,-5.603148193×10^0,9.345066833×10^-1,9.069190521×10^0
1.559726833×10^0,-5.473966827×10^0,1.192570038×10^0,8.716523895×10^0
1.569676833×10^0,-5.359754333×10^0,1.689087524×10^0,8.630452881×10^0
1.579626833×10^0,-5.219795380×10^0,2.223775635×10^0,8.512797546×10^0
1.589576833×10^0,-5.001848602×10^0,2.579735413×10^0,8.332871704×10^0
1.599526833×10^0,-4.950355682×10^0,2.716101837×10^0,8.220156097×10^0
1.609476833×10^0,-4.998705139×10^0,2.496059418×10^0,8.264463959×10^0
1.619426833×10^0,-4.960534515×10^0,1.988764343×10^0,7.806117096×10^0
1.629376833×10^0,-4.840933228×10^0,1.561852112×10^0,6.846462708×10^0
1.639326833×10^0,-4.664150848×10^0,1.437610474×10^0,6.233038330×10^0
1.649276833×10^0,-5.115312653×10^0,1.534758453×10^0,5.740861816×10^0
1.659226833×10^0,-5.842500458×10^0,1.810634766×10^0,5.379662933×10^0
1.669176833×10^0,-6.621181183×10^0,2.180066528×10^0,4.985831909×10^0
1.679126833×10^0,-7.166197815×10^0,2.469863892×10^0,4.473297729×10^0
1.689076833×10^0,-7.236850891×10^0,2.586770782×10^0,4.086053009×10^0
1.699026833×10^0,-6.781946869×10^0,2.451452179×10^0,4.186643829×10^0
1.708976833×10^0,-6.388714600×10^0,2.203717346×10^0,4.487218781×10^0
1.718926833×10^0,-6.190676422×10^0,1.937570801×10^0,4.084556122×10^0
1.728876833×10^0,-5.892047424×10^0,1.774260406×10^0,3.151396637×10^0
1.738826833×10^0,-5.696254578×10^0,1.779499512×10^0,2.390828247×10^0
1.748776833×10^0,-5.827980652×10^0,1.729353790×10^0,1.912273407×10^0
1.758726833×10^0,-5.912105713×10^0,1.664089508×10^0,1.705852661×10^0
1.768676833×10^0,-6.089037781×10^0,1.571581879×10^0,1.634451141×10^0
1.778626833×10^0,-6.395001526×10^0,1.449435883×10^0,1.253792725×10^0
1.788576833×10^0,-6.775959320×10^0,1.440753937×10^0,5.105882263×10^-1
1.798526833×10^0,-7.410040741×10^0,1.563199310×10^0,-1.580413513×10^0
1.808476833×10^0,-7.557633820×10^0,2.027683411×10^0,-3.579207001×10^0
1.818426833×10^0,-6.785389709×10^0,2.037562866×10^0,-2.449206848×10^0
1.828376833×10^0,-6.078709259×10^0,1.124461670×10^0,-7.559280396×10^-1
1.838325833×10^0,-6.725364532×10^0,5.578898621×10^-1,2.442919922×10^-1
1.848275833×10^0,-8.131839752×10^0,2.746788025×10^-1,1.439257050×10^0
1.858225833×10^0,-8.712182922×10^0,4.243675232×10^-1,3.120261383×10^0
1.868175833×10^0,-8.511001282×10^0,5.849835205×10^-1,3.200195160×10^0
1.878125833×10^0,-7.979456635×10^0,6.292913818×10^-1,1.263073425×10^0
1.888075833×10^0,-7.193291473×10^0,9.219328308×10^-1,1.172062683×10^-1
1.898025833×10^0,-6.976542206×10^0,1.410965881×10^0,3.562591553×10^-1
1.907975833×10^0,-7.981701965×10^0,1.848655701×10^0,1.469943237×10^-1
1.917925833×10^0,-8.782686310×10^0,2.305954742×10^0,-2.112107849×10^-1
1.927875833×10^0,-8.513545990×10^0,3.073259125×10^0,-5.146298218×10^-1
1.937825833×10^0,-7.926766205×10^0,3.660937042×10^0,-1.047521667×10^0
1.947775833×10^0,-7.927664337×10^0,4.305047607×10^0,-1.303938446×10^0
1.957725833×10^0,-7.883206787×10^0,4.900060272×10^0,-1.712738342×10^0
1.967675833×10^0,-7.642207947×10^0,5.550757141×10^0,-1.617835693×10^0
1.977625833×10^0,-7.267387390×10^0,6.020180969×10^0,-1.057999878×10^0
1.987575833×10^0,-6.834786987×10^0,6.046226807×10^0,-7.711962891×10^-1
1.997525833×10^0,-6.492149506×10^0,5.634582825×10^0,-8.478369141×10^-1
2.007475833×10^0,-6.441704407×10^0,5.125192108×10^0,-8.801696777×10^-1
2.017425833×10^0,-6.570436707×10^0,4.586761780×10^0,-1.072519684×10^0
2.027375833×10^0,-6.802753601×10^0,4.097728729×10^0,-1.468596039×10^0
2.037325833×10^0,-7.296277313×10^0,3.368295593×10^0,-1.739532623×10^0
2.047275833×10^0,-7.777975616×10^0,2.476001129×10^0,-1.149459686×10^0
2.057225833×10^0,-8.851992188×10^0,1.663191376×10^0,-9.195378113×10^-1
2.067175833×10^0,-1.007644592×10^1,7.837701416×10^-1,-2.125130768×10^0
2.077125833×10^0,-1.078671890×10^1,2.528242493×10^-1,-3.270997925×10^0
2.087075833×10^0,-1.100915634×10^1,7.559280396×10^-2,-3.948040009×10^0
2.097025833×10^0,-1.108953918×10^1,2.297721863×10^-1,-4.348756714×10^0
2.106975833×10^0,-1.145433060×10^1,4.146377563×10^-1,-4.289629669×10^0
2.116925833×10^0,-1.143996048×10^1,4.730163574×10^-1,-4.371509399×10^0
2.126875833×10^0,-1.067819458×10^1,7.343728638×10^-1,-4.547094269×10^0
2.136825833×10^0,-1.010743149×10^1,1.182091827×10^0,-4.488715668×10^0
2.146775833×10^0,-9.518705750×10^0,1.606010284×10^0,-4.265080719×10^0
2.156725833×10^0,-8.689579926×10^0,1.905238037×10^0,-4.301006012×10^0
2.166675833×10^0,-8.336613922×10^0,2.436333618×10^0,-4.242477722×10^0
2.176625833×10^0,-8.159532166×10^0,3.460653534×10^0,-4.115841064×10^0
2.186575833×10^0,-7.763605499×10^0,4.533173218×10^0,-3.471131744×10^0
2.196525833×10^0,-7.057074738×10^0,4.941673737×10^0,-2.380350037×10^0
2.206474833×10^0,-6.627318420×10^0,4.310436401×10^0,-2.657573547×10^0
2.216424833×10^0,-7.100185089×10^0,3.501069489×10^0,-3.748954010×10^0
2.226374833×10^0,-8.081993408×10^0,3.099005585×10^0,-4.091741180×10^0
2.236324833×10^0,-8.627010040×10^0,2.961441650×10^0,-4.183500366×10^0
2.246274833×10^0,-9.121581573×10^0,2.918780365×10^0,-4.265380096×10^0
2.256224833×10^0,-9.667346649×10^0,2.665507050×10^0,-4.083957367×10^0
2.266174833×10^0,-9.717192993×10^0,3.457659760×10^0,-3.891457672×10^0
2.276124833×10^0,-1.045171555×10^1,3.438948669×10^0,-3.181334381×10^0
2.286074833×10^0,-1.022748184×10^1,2.582280121×10^0,-1.970652008×10^0
2.296024833×10^0,-9.673184509×10^0,1.734143829×10^0,-1.180594940×10^0
2.305974833×10^0,-9.054670715×10^0,1.133892059×10^0,-1.522034912×10^0
2.315924833×10^0,-8.645721130×10^0,9.641450500×10^-1,-1.345851288×10^0
2.325874833×10^0,-7.934100952×10^0,1.646725616×10^0,-1.012943573×10^0
2.335824833×10^0,-7.787705383×10^0,2.031425629×10^0,-1.184337158×10^0
2.345774833×10^0,-9.013356628×10^0,1.269360352×10^0,-1.143172760×10^0
2.355724833×10^0,-1.035965698×10^1,1.289867706×10^0,-1.413510590×10^0
2.365674833×10^0,-1.151510422×10^1,1.452729034×10^0,-1.481020203×10^0
2.375624833×10^0,-1.230441284×10^1,1.526675262×10^0,-1.053060150×10^0
2.385574833×10^0,-1.210293182×10^1,1.590442657×10^0,-1.015488281×10^0
2.395524833×10^0,-1.149489624×10^1,1.814227295×10^0,-1.163829803×10^0
2.405474833×10^0,-1.092697723×10^1,2.074386292×10^0,-1.061143341×10^0
2.415424833×10^0,-1.022239243×10^1,2.239193573×10^0,-4.978646851×10^-1
2.425374833×10^0,-9.514813843×10^0,2.807711334×10^0,-5.216651917×10^-1
2.435324833×10^0,-9.325307922×10^0,3.379971313×10^0,-3.388952637×10^-1
2.445274833×10^0,-8.961115265×10^0,3.552412720×10^0,2.844085693×10^-2
2.455224833×10^0,-8.833730164×10^0,3.581003265×10^0,1.392105103×10^-1
2.465174833×10^0,-8.350684662×10^0,3.175047455×10^0,-3.182382202×10^-1
2.475124833×10^0,-7.347470856×10^0,3.089425507×10^0,-7.219487000×10^-1
2.485074833×10^0,-7.089257813×10^0,3.456162872×10^0,-1.004261627×10^0
2.495024833×10^0,-7.815547485×10^0,3.935466156×10^0,-1.910327454×10^0
2.504974833×10^0,-8.839717712×10^0,4.332141266×10^0,-2.408790894×10^0
2.514924833×10^0,-9.947414246×10^0,4.047882385×10^0,-2.344873810×10^0
2.524874833×10^0,-1.087503525×10^1,3.842659149×10^0,-2.175725555×10^0
2.534824833×10^0,-1.125255020×10^1,4.011957092×10^0,-2.083367615×10^0
2.544774833×10^0,-1.053658905×10^1,4.331392822×10^0,-2.139650574×10^0
2.554724833×10^0,-9.746831360×10^0,4.657564545×10^0,-2.102827148×10^0
2.564673833×10^0,-9.696086884×10^0,5.027145996×10^0,-1.770817566×10^0
2.574623833×10^0,-1.007030869×10^1,5.044509888×10^0,-1.582060089×10^0
2.584573833×10^0,-1.056727524×10^1,4.177812195×10^0,-1.364263000×10^0
2.594523833×10^0,-1.101095261×10^1,2.540966034×10^0,-6.878196716×10^-1
2.604473833×10^0,-1.062146255×10^1,1.530866547×10^0,-8.307723999×10^-2
2.614423833×10^0,-1.004201752×10^1,1.198856964×10^0,4.894821167×10^-2
2.624373833×10^0,-9.551188202×10^0,3.842509460×10^-1,5.236111450×10^-1
2.634323833×10^0,-8.634195099×10^0,2.518363037×10^0,1.714684296×10^0
2.644273833×10^0,-7.244634705×10^0,6.314768372×10^0,-6.343807983×10^-1
2.654223833×10^0,-5.398374023×10^0,8.325986023×10^0,-3.285218353×10^0
2.664173833×10^0,-3.662733307×10^0,9.275760956×10^0,-3.290906525×10^0
2.674123833×10^0,-2.379451904×10^0,1.018317398×10^1,-2.950664062×10^0
2.684073833×10^0,-1.185085602×10^0,1.073208252×10^1,-3.655548248×10^0
2.694023833×10^0,-1.863175507×10^0,1.047416885×10^1,-3.452270966×10^0
2.703973833×10^0,-4.240382080×10^0,9.460776215×10^0,-3.098107452×10^0
2.713923833×10^0,-6.681655426×10^0,7.999065857×10^0,-3.294948120×10^0
2.723873833×10^0,-8.863967285×10^0,5.534590759×10^0,-3.937412109×10^0
2.733823833×10^0,-1.013422577×10^1,2.408491516×10^0,-4.293671265×10^0
2.743773833×10^0,-8.981023865×10^0,1.908082123×10^0,-2.684966583×10^0
2.753723833×10^0,-7.765850830×10^0,2.640209656×10^0,-1.528770905×10^0
2.763673833×10^0,-7.294031982×10^0,3.643124084×10^0,-9.490264893×10^-1
2.773623833×10^0,-7.361990662×10^0,4.124672699×10^0,-6.080355835×10^-1
2.783573833×10^0,-7.276967468×10^0,4.296215973×10^0,1.357676697×10^-1
2.793523833×10^0,-6.751110992×10^0,5.067861328×10^0,6.638694763×10^-1
2.803473833×10^0,-6.494394836×10^0,5.734874268×10^0,4.831951904×10^-1
2.813423833×10^0,-6.483018494×10^0,5.823340302×10^0,-2.098635864×10^-1
2.823373833×10^0,-6.109994202×10^0,5.905669098×10^0,-1.422791290×10^0
2.833323833×10^0,-5.671555939×10^0,6.158044281×10^0,-2.399659882×10^0
2.843273833×10^0,-4.926106110×10^0,6.528673553×10^0,-3.273243256×10^0
2.853223833×10^0,-3.026855621×10^0,7.165149994×10^0,-4.336631927×10^0
2.863173833×10^0,2.046244812×10^0,9.896370392×10^0,-7.042854309×10^0
2.873123833×10^0,6.446793823×10^0,1.262414795×10^1,-1.133847153×10^1
2.883073833×10^0,4.846322021×10^0,1.286125488×10^1,-9.577084351×10^0
2.893023833×10^0,-5.448669434×10^-2,1.139385635×10^1,-4.562512207×10^0
2.902973833×10^0,-3.011138306×10^0,9.978100433×10^0,-2.279160461×10^0
2.912922833×10^0,-3.526965637×10^0,9.619595947×10^0,-2.810854797×10^0
2.922872833×10^0,-3.280128937×10^0,9.614656219×10^0,-4.477489014×10^0
2.932822833×10^0,-3.516786804×10^0,9.342971191×10^0,-5.387446747×10^0
2.942772833×10^0,-3.976780243×10^0,8.736881561×10^0,-4.944817200×10^0
2.952722833×10^0,-4.387226715×10^0,8.068970490×10^0,-4.601131897×10^0
2.962672833×10^0,-4.554728394×10^0,7.560777283×10^0,-4.465813293×10^0
2.972622833×10^0,-4.658312988×10^0,7.031028900×10^0,-4.419858856×10^0
2.982572833×10^0,-4.883744202×10^0,6.335724792×10^0,-4.086951141×10^0
2.992522833×10^0,-5.456153870×10^0,5.916446686×10^0,-3.617527313×10^0
3.002472833×10^0,-5.893244934×10^0,6.013894043×10^0,-3.545676727×10^0
3.012422833×10^0,-6.172713776×10^0,6.550079041×10^0,-3.911216583×10^0
3.022372833×10^0,-6.008056183×10^0,7.016209717×10^0,-4.053570557×10^0
3.032322833×10^0,-5.539380798×10^0,7.198231201×10^0,-4.053570557×10^0
3.042272833×10^0,-5.036576385×10^0,7.362439728×10^0,-3.920497284×10^0
3.052222833×10^0,-4.118086395×10^0,7.624245300×10^0,-3.410507812×10^0
3.062172833×10^0,-2.426154785×10^0,7.735014954×10^0,-2.424657898×10^0
3.072122833×10^0,-7.921527100×10^-1,7.437134399×10^0,-2.151625671×10^0
3.082072833×10^0,4.321513367×10^-1,7.069947968×10^0,-2.921325073×10^0
3.092022833×10^0,-4.020639038×10^-1,6.724765778×10^0,-3.705394592×10^0
3.101972833×10^0,-1.539997559×10^0,6.914271698×10^0,-3.968996429×10^0
3.111922833×10^0,-1.525777130×10^0,7.918683014×10^0,-3.872896271×10^0
3.121872833×10^0,-1.595532074×10^0,9.408085785×10^0,-3.647914124×10^0
3.131822833×10^0,-2.091750183×10^0,9.586963806×10^0,-3.441942444×10^0
3.141772833×10^0,-2.870281219×10^0,9.376351776×10^0,-3.091521149×10^0
3.151722833×10^0,-3.348836060×10^0,9.188043365×10^0,-1.629511414×10^0
3.161672833×10^0,-4.021686859×10^0,9.024134216×10^0,1.481918335×10^-2
3.171622833×10^0,-4.327500916×10^0,8.771160278×10^0,8.846603394×10^-1
3.181572833×10^0,-4.034111023×10^0,8.313262482×10^0,1.211430817×10^0
3.191522833×10^0,-3.228186951×10^0,7.982749786×10^0,1.352587280×10^0
3.201472833×10^0,-1.833836517×10^0,7.413184204×10^0,1.247954865×10^0
3.211422833×10^0,-1.252894592×10^-1,6.759044495×10^0,6.996450806×10^-1
3.221372833×10^0,1.304237823×10^0,6.330186310×10^0,-9.879455566×10^-3
3.231321583×10^0,1.922901306×10^0,6.299350433×10^0,-6.562353516×10^-1
